[2339, 1654]
[chapter-title, [248.0, 66.0, 1103.0, 70.5], shoonya_0sBIULCJ89B10O, 5751174]
[paragraph, [248.0, 268.0, 1148.0, 36.0], shoonya_3s6BBTFCB0VFD6, 5751174]
[paragraph, [248.0, 304.0, 1148.0, 36.0], shoonya_3s6BBTFCB0VFD6, 5751174]
[paragraph, [248.0, 340.0, 1148.0, 36.0], shoonya_3s6BBTFCB0VFD6, 5751174]
[paragraph, [248.0, 376.0, 1148.0, 36.0], shoonya_3s6BBTFCB0VFD6, 5751174]
[paragraph, [244.0, 395.0, 350.0, 36.0], Iw5IXoHwP_, 5751174]
[paragraph, [244.0, 431.0, 350.0, 36.0], Iw5IXoHwP_, 5751174]
[paragraph, [252.0, 466.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 502.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 538.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 574.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 610.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 646.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 682.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 718.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [252.0, 754.0, 1157.0, 36.0], shoonya_5s57A0Y3YUEZMZ, 5751174]
[paragraph, [106.0, 862.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 898.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 934.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 970.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1006.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1042.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1078.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1114.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1150.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1186.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1222.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1258.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1294.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1330.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1366.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1402.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1438.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1474.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1510.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1546.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1582.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1618.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1654.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1690.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1726.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1762.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1798.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1834.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1870.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1906.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1942.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 1978.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 2014.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
[paragraph, [106.0, 2050.0, 1444.0, 36.0], shoonya_4s8OQLS7GXK817, 5751174]
