[1290, 915]
[chapter-title, [364.0, 35.0, 290.0, 30.0], shoonya_0s4ZQP0SH3AXMM, 5776224]
[paragraph, [179.0, 88.0, 655.0, 18.0], glVU7YwVZO, 5776224]
[paragraph, [179.0, 106.0, 655.0, 18.0], glVU7YwVZO, 5776224]
[paragraph, [179.0, 124.0, 655.0, 18.0], glVU7YwVZO, 5776224]
[paragraph, [179.0, 158.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 176.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 194.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 212.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 230.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 248.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [179.0, 266.0, 658.0, 18.0], oH2IGeJ8Qa, 5776224]
[paragraph, [176.0, 289.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 307.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 325.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 343.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 361.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 379.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 397.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 415.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 433.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 451.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 469.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [176.0, 487.0, 659.0, 18.0], BL0p5klWsj, 5776224]
[paragraph, [175.0, 516.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 534.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 552.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 570.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 588.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 606.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 624.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 642.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [175.0, 660.0, 660.0, 18.0], xAyrKzgrH_, 5776224]
[paragraph, [174.0, 692.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 710.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 728.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 746.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 764.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 782.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 800.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 818.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 836.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 854.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 872.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 890.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 908.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 926.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 944.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 962.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 980.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [174.0, 998.0, 660.0, 18.0], V3bqVQvCEp, 5776224]
[paragraph, [173.0, 1017.0, 666.0, 18.0], 0bJ5LHDP0c, 5776224]
[paragraph, [173.0, 1035.0, 666.0, 18.0], 0bJ5LHDP0c, 5776224]
[paragraph, [173.0, 1053.0, 666.0, 18.0], 0bJ5LHDP0c, 5776224]
[paragraph, [173.0, 1071.0, 666.0, 18.0], 0bJ5LHDP0c, 5776224]
[paragraph, [173.0, 1089.0, 666.0, 18.0], 0bJ5LHDP0c, 5776224]
