[1448, 2048]
[section-title, [607.0, 175.0, 835.0, 30.0], shoonya_3sUTSSRPBYXQHD, 6473823]
[section-title, [607.0, 205.0, 835.0, 30.0], shoonya_3sUTSSRPBYXQHD, 6473823]
[paragraph, [122.0, 287.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 305.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 323.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 341.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 359.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 377.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 395.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 413.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 431.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 449.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 467.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 485.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 503.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 521.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 539.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 557.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 575.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 593.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 611.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 629.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 647.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 665.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 683.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 701.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 719.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 737.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 755.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 773.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 791.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 809.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 827.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 845.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 863.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 881.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 899.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 917.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 935.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 953.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [122.0, 971.0, 1797.0, 18.0], shoonya_0s9L3T79UWF6VB, 6473823]
[paragraph, [129.0, 1027.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1045.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1063.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1081.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1099.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1117.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1135.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1153.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1171.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[paragraph, [129.0, 1189.0, 1780.0, 18.0], shoonya_2sRLTBLROCFJ9F, 6473823]
[folio, [1389.0, 1282.0, 172.0, 18.0], shoonya_1sHV60P5OGUY33, 6473823]
[folio, [1389.0, 1300.0, 172.0, 18.0], shoonya_1sHV60P5OGUY33, 6473823]
[folio, [1389.0, 1318.0, 172.0, 18.0], shoonya_1sHV60P5OGUY33, 6473823]
[folio, [506.0, 1297.0, 792.0, 18.0], 9xLmlGfG4E, 6473823]
[folio, [506.0, 1315.0, 792.0, 18.0], 9xLmlGfG4E, 6473823]
