[2009, 1402]
[chapter-title, [500.0, 122.0, 360.0, 70.5], X-EXbuYmTz, 5654404]
[chapter-title, [500.0, 192.5, 360.0, 70.5], X-EXbuYmTz, 5654404]
[chapter-title, [500.0, 263.0, 360.0, 70.5], X-EXbuYmTz, 5654404]
[author, [516.0, 382.0, 293.0, 36.0], shoonya_13sHSLUEF0HKAP, 5654404]
[paragraph, [674.0, 454.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 490.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 526.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 562.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 598.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 634.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 670.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 706.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 742.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [674.0, 778.0, 628.0, 36.0], shoonya_1sVTMP9V2ANYGN, 5654404]
[paragraph, [23.0, 492.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 528.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 564.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 600.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 636.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 672.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 708.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 744.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 780.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 816.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [23.0, 852.0, 638.0, 36.0], shoonya_3s9M0SNGPF776E, 5654404]
[paragraph, [689.0, 846.0, 618.0, 36.0], TH9nFQwA6E, 5654404]
[paragraph, [839.0, 882.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 918.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 954.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 990.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1026.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1062.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1098.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1134.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1170.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1206.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1242.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [839.0, 1278.0, 464.0, 36.0], shoonya_2sEF6SZC8C5UVA, 5654404]
[paragraph, [32.0, 883.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 919.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 955.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 991.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1027.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1063.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1099.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1135.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1171.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1207.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1243.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[paragraph, [32.0, 1279.0, 460.0, 36.0], shoonya_8sI90VKL44B32H, 5654404]
[figure-caption, [605.0, 1263.0, 118.0, 36.0], shoonya_9sIKM6RA0JQ4VP, 5654404]
[paragraph, [30.0, 1315.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [30.0, 1351.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [30.0, 1387.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [30.0, 1423.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [30.0, 1459.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [30.0, 1495.0, 627.0, 36.0], shoonya_6sJO8B0XBM2AUN, 5654404]
[paragraph, [670.0, 1316.0, 623.0, 36.0], shoonya_12sRD2UIRKSLAL, 5654404]
[paragraph, [670.0, 1352.0, 623.0, 36.0], shoonya_12sRD2UIRKSLAL, 5654404]
[paragraph, [670.0, 1388.0, 623.0, 36.0], shoonya_12sRD2UIRKSLAL, 5654404]
[paragraph, [670.0, 1424.0, 623.0, 36.0], shoonya_12sRD2UIRKSLAL, 5654404]
[paragraph, [670.0, 1469.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1505.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1541.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1577.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1613.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1649.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1685.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1721.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1757.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1793.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1829.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1865.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [670.0, 1901.0, 639.0, 36.0], shoonya_5s8GYIL4GMLHRV, 5654404]
[paragraph, [31.0, 1552.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1588.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1624.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1660.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1696.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1732.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1768.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1804.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1840.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[paragraph, [31.0, 1876.0, 628.0, 36.0], shoonya_0s6EUEO3DDIFUF, 5654404]
[folio, [493.0, 1956.0, 343.0, 36.0], NeRBEL3U2l, 5654404]
[folio, [1139.0, 1967.0, 89.0, 36.0], ACWwSFenuJ, 5654404]
