[4767, 3325]
[section-title, [1425.0, 773.0, 290.0, 93.0], _o5f01PfvZ, 5709932]
[sub-section-title, [1101.0, 1005.0, 1018.0, 73.5], wIufjtb3dY, 5709932]
[sub-section-title, [1101.0, 1078.5, 1018.0, 73.5], wIufjtb3dY, 5709932]
[quote, [382.0, 1205.0, 567.0, 52.5], nK0-O3DHSL, 5709932]
[quote, [382.0, 1257.5, 567.0, 52.5], nK0-O3DHSL, 5709932]
[quote, [573.0, 1349.0, 529.0, 52.5], 3ZSxxZxA4B, 5709932]
[quote, [573.0, 1401.5, 529.0, 52.5], 3ZSxxZxA4B, 5709932]
[quote, [583.0, 1463.0, 588.0, 52.5], S6uY0-tvPP, 5709932]
[quote, [583.0, 1515.5, 588.0, 52.5], S6uY0-tvPP, 5709932]
[quote, [578.0, 1582.0, 890.0, 52.5], Ac1ogXfRZr, 5709932]
[quote, [578.0, 1634.5, 890.0, 52.5], Ac1ogXfRZr, 5709932]
[paragraph, [455.0, 1701.0, 1815.0, 52.5], EUyShsanXa, 5709932]
[paragraph, [455.0, 1753.5, 1815.0, 52.5], EUyShsanXa, 5709932]
[quote, [266.0, 1841.0, 2506.0, 52.5], SKWfqaPCIl, 5709932]
[quote, [266.0, 1893.5, 2506.0, 52.5], SKWfqaPCIl, 5709932]
[quote, [266.0, 1946.0, 2506.0, 52.5], SKWfqaPCIl, 5709932]
[quote, [266.0, 1998.5, 2506.0, 52.5], SKWfqaPCIl, 5709932]
[paragraph, [295.0, 2069.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2121.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2174.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2226.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2279.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2331.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2384.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2436.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2489.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2541.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2594.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2646.5, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [295.0, 2699.0, 2481.0, 52.5], X10_gQYlg7, 5709932]
[paragraph, [299.0, 2801.0, 2510.0, 52.5], qqa0oIRRHa, 5709932]
[paragraph, [299.0, 2853.5, 2510.0, 52.5], qqa0oIRRHa, 5709932]
[paragraph, [299.0, 2906.0, 2510.0, 52.5], qqa0oIRRHa, 5709932]
[paragraph, [299.0, 2958.5, 2510.0, 52.5], qqa0oIRRHa, 5709932]
[paragraph, [295.0, 3050.0, 2493.0, 52.5], Q53-tdXiL6, 5709932]
[paragraph, [295.0, 3102.5, 2493.0, 52.5], Q53-tdXiL6, 5709932]
[paragraph, [295.0, 3155.0, 2493.0, 52.5], Q53-tdXiL6, 5709932]
[paragraph, [295.0, 3207.5, 2493.0, 52.5], Q53-tdXiL6, 5709932]
[paragraph, [290.0, 3304.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3356.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3409.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3461.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3514.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3566.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3619.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3671.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3724.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3776.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3829.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3881.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3934.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 3986.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 4039.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 4091.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 4144.0, 2556.0, 52.5], quQsPJ2WNI, 5709932]
[paragraph, [290.0, 4196.5, 2556.0, 52.5], quQsPJ2WNI, 5709932]
