[792, 612]
[section-title, [125.0, 32.0, 368.0, 30.0], XDGVLr7Uy7, 5763119]
[figure-caption, [62.0, 88.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 106.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 124.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 142.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 160.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 178.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 196.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 214.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 232.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 250.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[figure-caption, [62.0, 268.0, 512.0, 18.0], MtQTShDGqU, 5763119]
[section-title, [211.0, 321.0, 221.0, 30.0], shoonya_1sGC23QZO8H27D, 5763119]
[dateline, [382.0, 368.0, 196.0, 64.5], shoonya_2sH1CB7HMBYL4G, 5763119]
[paragraph, [369.0, 442.0, 216.0, 18.0], shoonya_5sUPF4WBFD18LG, 5763119]
[paragraph, [369.0, 460.0, 216.0, 18.0], shoonya_5sUPF4WBFD18LG, 5763119]
[contact-info, [29.0, 532.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [29.0, 550.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [29.0, 568.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [29.0, 586.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [29.0, 604.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [29.0, 622.0, 316.0, 18.0], H7Isye4z1v, 5763119]
[contact-info, [345.0, 533.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[contact-info, [345.0, 551.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[contact-info, [345.0, 569.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[contact-info, [345.0, 587.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[contact-info, [345.0, 605.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[contact-info, [345.0, 623.0, 242.0, 18.0], B6SpmQ-FOr, 5763119]
[website-link, [56.0, 647.0, 492.0, 18.0], qq7Xlzf1Gj, 5763119]
[footnote, [29.0, 685.0, 458.0, 18.0], JPWz37FU1c, 5763119]
[contact-info, [23.0, 703.0, 274.0, 18.0], WbrL4k_Zlg, 5763119]
[contact-info, [23.0, 721.0, 274.0, 18.0], WbrL4k_Zlg, 5763119]
[contact-info, [23.0, 739.0, 274.0, 18.0], WbrL4k_Zlg, 5763119]
[contact-info, [451.0, 710.0, 135.0, 18.0], Tz47uzz5uQ, 5763119]
[contact-info, [451.0, 728.0, 135.0, 18.0], Tz47uzz5uQ, 5763119]
[website-link, [28.0, 742.0, 264.0, 18.0], rBvysh0rfk, 5763119]
