[2339, 1653]
[folio, [291.0, 219.0, 130.0, 36.0], UO3PrdAo19, 5654929]
[paragraph, [287.0, 313.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 349.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 385.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 421.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 457.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 493.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 529.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 565.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 601.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 637.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 673.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 709.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 745.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 781.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 817.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 853.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 889.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 925.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 961.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 997.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1033.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1069.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1105.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1141.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1177.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1213.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1249.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1285.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1321.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1357.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1393.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1429.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1465.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1501.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1537.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1573.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1609.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1645.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1681.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1717.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1753.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1789.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1825.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1861.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1897.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [287.0, 1933.0, 1076.0, 36.0], shoonya_0sEI9UBK4WJG4N, 5654929]
[paragraph, [285.0, 2004.0, 1081.0, 36.0], shoonya_1s2UQXF4YC77L1, 5654929]
[paragraph, [285.0, 2040.0, 1081.0, 36.0], shoonya_1s2UQXF4YC77L1, 5654929]
[paragraph, [285.0, 2076.0, 1081.0, 36.0], shoonya_1s2UQXF4YC77L1, 5654929]
[paragraph, [285.0, 2112.0, 1081.0, 36.0], shoonya_1s2UQXF4YC77L1, 5654929]
