[2806, 1984]
[section-title, [422.0, 102.0, 1120.0, 79.5], ffXQfThUHp, 5698323]
[paragraph, [328.0, 200.0, 1417.0, 46.5], shoonya_0sK73DK9VQWJ4M, 5698323]
[paragraph, [328.0, 246.5, 1417.0, 46.5], shoonya_0sK73DK9VQWJ4M, 5698323]
[paragraph, [328.0, 293.0, 1417.0, 46.5], shoonya_0sK73DK9VQWJ4M, 5698323]
[paragraph, [328.0, 339.5, 1417.0, 46.5], shoonya_0sK73DK9VQWJ4M, 5698323]
[ordered-list, [185.0, 436.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 482.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 529.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 575.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 622.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 668.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 715.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 761.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 808.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 854.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 901.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 947.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 994.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1040.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1087.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1133.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1180.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1226.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1273.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1319.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1366.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1412.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1459.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1505.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1552.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1598.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1645.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1691.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1738.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1784.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1831.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1877.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1924.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 1970.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2017.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2063.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2110.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2156.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2203.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2249.5, 1582.0, 46.5], zjP0DHknyY, 5698323]
[ordered-list, [185.0, 2296.0, 1582.0, 46.5], zjP0DHknyY, 5698323]
[answer, [217.0, 2463.0, 1583.0, 46.5], TpJkT4Pk_u, 5698323]
[answer, [217.0, 2509.5, 1583.0, 46.5], TpJkT4Pk_u, 5698323]
[answer, [217.0, 2556.0, 1583.0, 46.5], TpJkT4Pk_u, 5698323]
