[586, 383]
[chapter-title, [97.0, 37.0, 226.0, 30.0], VrKwEGCQbK, 6496256]
[paragraph, [27.0, 81.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 99.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 117.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 135.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 153.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 171.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 189.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 207.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 225.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [27.0, 243.0, 351.0, 18.0], j4IyXj4VyQ, 6496256]
[paragraph, [32.0, 264.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 282.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 300.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 318.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 336.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 354.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 372.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 390.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 408.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 426.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 444.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [32.0, 462.0, 333.0, 18.0], XYZIki6yKu, 6496256]
[paragraph, [36.0, 497.0, 327.0, 18.0], vhJQUDcbQQ, 6496256]
[paragraph, [36.0, 515.0, 327.0, 18.0], vhJQUDcbQQ, 6496256]
[headline, [10912.0, 4389.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4414.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4440.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4465.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4491.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4516.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4542.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4567.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4593.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4618.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4644.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4669.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4695.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4720.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4746.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4771.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4797.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4822.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4848.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4873.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4899.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4924.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4950.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 4975.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5001.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5026.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5052.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5077.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5103.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5128.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5154.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5179.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5205.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5230.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5256.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5281.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5307.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5332.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5358.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5383.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5409.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5434.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5460.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5485.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5511.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5536.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5562.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5587.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5613.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5638.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5664.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5689.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5715.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5740.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5766.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5791.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5817.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5842.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5868.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5893.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5919.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5944.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5970.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 5995.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6021.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6046.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6072.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6097.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6123.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6148.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6174.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6199.5, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
[headline, [10912.0, 6225.0, 31479.0, 25.5], shoonya_2s14STSSLJINJH, 6496256]
