[2339, 1656]
[section-title, [708.0, 208.0, 438.0, 52.5], shoonya_2s87JCNFN9AW7N, 5730617]
[sub-section-title, [776.0, 327.0, 298.0, 55.5], shoonya_5s3F82FIIMXAT3, 5730617]
[paragraph, [194.0, 529.0, 1263.0, 36.0], 55P-nOEAZN, 5730617]
[paragraph, [194.0, 565.0, 1263.0, 36.0], 55P-nOEAZN, 5730617]
[paragraph, [194.0, 601.0, 1263.0, 36.0], 55P-nOEAZN, 5730617]
[paragraph, [193.0, 801.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 837.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 873.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 909.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 945.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 981.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1017.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1053.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1089.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1125.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1161.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1197.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1233.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1269.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1305.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1341.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1377.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1413.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1449.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1485.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1521.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1557.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1593.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1629.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1665.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1701.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1737.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1773.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1809.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1845.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [193.0, 1881.0, 1272.0, 36.0], shoonya_0sDR10VWWYXULF, 5730617]
[paragraph, [191.0, 1991.0, 1277.0, 36.0], shoonya_1sZUI7X2T76VB5, 5730617]
[paragraph, [191.0, 2027.0, 1277.0, 36.0], shoonya_1sZUI7X2T76VB5, 5730617]
[paragraph, [191.0, 2063.0, 1277.0, 36.0], shoonya_1sZUI7X2T76VB5, 5730617]
