[1418, 1064]
[section-title, [120.0, 83.0, 493.0, 30.0], shoonya_2sGNK246DSMOJB, 6468544]
[section-title, [120.0, 113.0, 493.0, 30.0], shoonya_2sGNK246DSMOJB, 6468544]
[section-title, [120.0, 143.0, 493.0, 30.0], shoonya_2sGNK246DSMOJB, 6468544]
[paragraph, [109.0, 215.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 233.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 251.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 269.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 287.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 305.0, 843.0, 18.0], shoonya_1s7GLE766Q40WK, 6468544]
[paragraph, [109.0, 352.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 370.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 388.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 406.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 424.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 442.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 460.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 478.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 496.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 514.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 532.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 550.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 568.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 586.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [109.0, 604.0, 847.0, 18.0], shoonya_0s0HVT3BAC3R6E, 6468544]
[paragraph, [110.0, 651.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 669.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 687.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 705.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 723.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 741.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 759.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 777.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 795.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 813.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 831.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 849.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 867.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 885.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 903.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 921.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [110.0, 939.0, 847.0, 18.0], shoonya_5s9YWGABBSJK0E, 6468544]
[paragraph, [103.0, 980.0, 847.0, 18.0], shoonya_6s2ETDVCCAU96K, 6468544]
[paragraph, [103.0, 998.0, 847.0, 18.0], shoonya_6s2ETDVCCAU96K, 6468544]
[paragraph, [103.0, 1016.0, 847.0, 18.0], shoonya_6s2ETDVCCAU96K, 6468544]
[paragraph, [103.0, 1034.0, 847.0, 18.0], shoonya_6s2ETDVCCAU96K, 6468544]
[paragraph, [103.0, 1052.0, 847.0, 18.0], shoonya_6s2ETDVCCAU96K, 6468544]
[paragraph, [108.0, 1089.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1107.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1125.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1143.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1161.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1179.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1197.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1215.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1233.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1251.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[paragraph, [108.0, 1269.0, 841.0, 18.0], shoonya_3sZLVGDB2GMM2V, 6468544]
[folio, [114.0, 1324.0, 249.0, 18.0], wDeuEXpHKN, 6468544]
