[3509, 2482]
[section-title, [187.0, 378.0, 441.0, 93.0], ymC2Bn5s-s, 5691626]
[sub-section-title, [979.0, 503.0, 206.0, 73.5], UvrRXKDZbu, 5691626]
[paragraph, [183.0, 624.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 676.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 729.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 781.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 834.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 886.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 939.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 991.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1044.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1096.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1149.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1201.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1254.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1306.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1359.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1411.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1464.0, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[paragraph, [183.0, 1516.5, 1795.0, 52.5], shoonya_0sOB67JO7POHTG, 5691626]
[sub-section-title, [960.0, 1718.0, 231.0, 73.5], 0G6BnrBoaf, 5691626]
[paragraph, [206.0, 1862.0, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [206.0, 1914.5, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [206.0, 1967.0, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [206.0, 2019.5, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [206.0, 2072.0, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [206.0, 2124.5, 1768.0, 52.5], qBMxL3aqXU, 5691626]
[paragraph, [201.0, 2182.0, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2234.5, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2287.0, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2339.5, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2392.0, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2444.5, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2497.0, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2549.5, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2602.0, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[paragraph, [201.0, 2654.5, 1779.0, 52.5], shoonya_1sEOOS6K2Y3KSM, 5691626]
[sub-section-title, [992.0, 2864.0, 244.0, 73.5], YFTlO8PsmL, 5691626]
[paragraph, [219.0, 2979.0, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3031.5, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3084.0, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3136.5, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3189.0, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3241.5, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
[paragraph, [219.0, 3294.0, 1782.0, 52.5], shoonya_2sYQSN4SU1I3DW, 5691626]
