[1250, 873]
[chapter-title, [327.0, 61.0, 319.0, 30.0], shoonya_7sLE8NNXWTXD0J, 5775797]
[paragraph, [174.0, 102.0, 628.0, 18.0], shoonya_6sXN3XPK0VB8AK, 5775797]
[paragraph, [174.0, 120.0, 628.0, 18.0], shoonya_6sXN3XPK0VB8AK, 5775797]
[paragraph, [174.0, 138.0, 628.0, 18.0], shoonya_6sXN3XPK0VB8AK, 5775797]
[paragraph, [174.0, 156.0, 628.0, 18.0], shoonya_6sXN3XPK0VB8AK, 5775797]
[paragraph, [174.0, 174.0, 628.0, 18.0], shoonya_6sXN3XPK0VB8AK, 5775797]
[paragraph, [175.0, 202.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 220.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 238.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 256.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 274.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 292.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 310.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 328.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 346.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 364.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [175.0, 382.0, 626.0, 18.0], shoonya_0sKP7TV12F6XIR, 5775797]
[paragraph, [178.0, 403.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 421.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 439.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 457.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 475.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 493.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 511.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 529.0, 624.0, 18.0], shoonya_2sMSA9JRWS3YVZ, 5775797]
[paragraph, [178.0, 554.0, 624.0, 18.0], shoonya_3sOAT79A9G6Q5F, 5775797]
[paragraph, [178.0, 572.0, 624.0, 18.0], shoonya_3sOAT79A9G6Q5F, 5775797]
[paragraph, [178.0, 590.0, 624.0, 18.0], shoonya_3sOAT79A9G6Q5F, 5775797]
[paragraph, [178.0, 608.0, 624.0, 18.0], shoonya_3sOAT79A9G6Q5F, 5775797]
[paragraph, [178.0, 626.0, 624.0, 18.0], shoonya_3sOAT79A9G6Q5F, 5775797]
[paragraph, [182.0, 653.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [182.0, 671.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [182.0, 689.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [182.0, 707.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [182.0, 725.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [182.0, 743.0, 622.0, 18.0], shoonya_5s3S5LMJMYI5K6, 5775797]
[paragraph, [183.0, 777.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 795.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 813.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 831.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 849.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 867.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 885.0, 622.0, 18.0], shoonya_4sWM3SSG373H77, 5775797]
[paragraph, [183.0, 904.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 922.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 940.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 958.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 976.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 994.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 1012.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 1030.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 1048.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 1066.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
[paragraph, [183.0, 1084.0, 626.0, 18.0], shoonya_1sEK8BOXQMLZ3V, 5775797]
