[1650, 1275]
[section-title, [143.0, 132.0, 149.0, 49.5], 8Grkp1L8-X, 5778856]
[index, [101.0, 222.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 258.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 294.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 330.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 366.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 402.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 438.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 474.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 510.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 546.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 582.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 618.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 654.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 690.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 726.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 762.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 798.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 834.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 870.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 906.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 942.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 978.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1014.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1050.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1086.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1122.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1158.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1194.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1230.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1266.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1302.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1338.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1374.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
[index, [101.0, 1410.0, 1063.0, 36.0], 5V0psGyxBN, 5778856]
