[792, 612]
[section-title, [170.0, 173.0, 159.0, 30.0], _SKzF5r0BX, 6514637]
[paragraph, [174.0, 245.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [174.0, 263.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [174.0, 281.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [174.0, 299.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [174.0, 317.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [174.0, 335.0, 299.0, 18.0], shoonya_0sYQ2XAC0486GA, 6514637]
[paragraph, [172.0, 371.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 389.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 407.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 425.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 443.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 461.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 479.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 497.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
[paragraph, [172.0, 515.0, 304.0, 18.0], qoAlRVeTB3, 6514637]
