[869, 612]
[section-title, [166.0, 26.0, 207.0, 30.0], shoonya_2sR7XY788R5B0B, 6460655]
[paragraph, [36.0, 77.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 95.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 113.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 131.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 149.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 167.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 185.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 203.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 221.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 239.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 257.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 275.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 293.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 311.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 329.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 347.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 365.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 383.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 401.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 419.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 437.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 455.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 473.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 491.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 509.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 527.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 545.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [36.0, 563.0, 458.0, 18.0], shoonya_0sTP2JFXKGRODH, 6460655]
[paragraph, [40.0, 589.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 607.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 625.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 643.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 661.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 679.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 697.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 715.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 733.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 751.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 769.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
[paragraph, [40.0, 787.0, 466.0, 18.0], shoonya_1sRWZ38AW6MAQH, 6460655]
