[872, 605]
[section-title, [266.0, 33.0, 70.0, 30.0], wm7vBDHRpW, 6457545]
[folio, [451.0, 34.0, 103.0, 18.0], KIjWI9ov3e, 6457545]
[paragraph, [302.0, 73.0, 254.0, 18.0], C4DHiSVz8O, 6457545]
[paragraph, [302.0, 91.0, 254.0, 18.0], C4DHiSVz8O, 6457545]
[paragraph, [302.0, 109.0, 254.0, 18.0], C4DHiSVz8O, 6457545]
[paragraph, [302.0, 127.0, 254.0, 18.0], C4DHiSVz8O, 6457545]
[paragraph, [302.0, 145.0, 254.0, 18.0], C4DHiSVz8O, 6457545]
[paragraph, [66.0, 77.0, 159.0, 18.0], shoonya_0sRQDUQ4SJLMHD, 6457545]
[paragraph, [52.0, 96.0, 199.0, 18.0], 8sHHLKZN5U, 6457545]
[paragraph, [52.0, 117.0, 250.0, 18.0], qroy_EZgfV, 6457545]
[paragraph, [52.0, 135.0, 250.0, 18.0], qroy_EZgfV, 6457545]
[paragraph, [50.0, 150.0, 249.0, 18.0], 1_jz0Y0zO4, 6457545]
[paragraph, [50.0, 168.0, 249.0, 18.0], 1_jz0Y0zO4, 6457545]
[paragraph, [302.0, 170.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 188.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 206.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 224.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 242.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 260.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 278.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 296.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 314.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 332.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 350.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 368.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 386.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 404.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 422.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 440.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 458.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 476.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 494.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 512.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 530.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 548.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 566.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 584.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 602.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [302.0, 620.0, 254.0, 18.0], Q1XdWcyP8W, 6457545]
[paragraph, [62.0, 186.0, 102.0, 18.0], TeN9dn4f1_, 6457545]
