[1300, 900]
[chapter-title, [197.0, 85.0, 492.0, 30.0], BusvAa2Q6K, 5731642]
[paragraph, [54.0, 184.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 202.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 220.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 238.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 256.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 274.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 292.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 310.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 328.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 346.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 364.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [54.0, 382.0, 779.0, 18.0], shoonya_1sLNJ5STCUG1OT, 5731642]
[paragraph, [202.0, 415.0, 502.0, 18.0], shoonya_4sRL2EQ5ZV3CIN, 5731642]
[paragraph, [202.0, 433.0, 502.0, 18.0], shoonya_4sRL2EQ5ZV3CIN, 5731642]
[paragraph, [202.0, 451.0, 502.0, 18.0], shoonya_4sRL2EQ5ZV3CIN, 5731642]
[paragraph, [202.0, 469.0, 502.0, 18.0], shoonya_4sRL2EQ5ZV3CIN, 5731642]
[paragraph, [705.0, 507.0, 121.0, 18.0], shoonya_3sFXDPDYSX81T8, 5731642]
[paragraph, [57.0, 547.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 565.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 583.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 601.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 619.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 637.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 655.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 673.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [57.0, 691.0, 775.0, 18.0], shoonya_2sY3V9E1QEERWE, 5731642]
[paragraph, [60.0, 726.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 744.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 762.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 780.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 798.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 816.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 834.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 852.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 870.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 888.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 906.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 924.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 942.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 960.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 978.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 996.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1014.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1032.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1050.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1068.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1086.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1104.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1122.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1140.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1158.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1176.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
[paragraph, [60.0, 1194.0, 778.0, 18.0], shoonya_0s7NS8LSLXX2OZ, 5731642]
