[1437, 878]
[headline, [317.0, 80.0, 300.0, 25.5], 3WZqhrCORF, 5770446]
[headline, [317.0, 105.5, 300.0, 25.5], 3WZqhrCORF, 5770446]
[paragraph, [89.0, 140.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 158.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 176.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 194.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 212.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 230.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 248.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 266.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 284.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 302.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 320.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 338.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 356.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 374.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 392.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 410.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 428.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 446.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 464.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 482.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 500.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 518.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 536.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 554.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 572.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 590.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 608.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 626.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 644.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 662.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 680.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 698.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 716.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 734.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 752.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 770.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 788.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 806.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 824.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [89.0, 842.0, 347.0, 18.0], shoonya_3s0YW9PTL1G3IR, 5770446]
[paragraph, [440.0, 149.0, 354.0, 18.0], hNzc4fd5eZ, 5770446]
[paragraph, [440.0, 167.0, 354.0, 18.0], hNzc4fd5eZ, 5770446]
[paragraph, [440.0, 185.0, 354.0, 18.0], hNzc4fd5eZ, 5770446]
[paragraph, [453.0, 207.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 225.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 243.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 261.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 279.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 297.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 315.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 333.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 351.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 369.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 387.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 405.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 423.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 441.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 459.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 477.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 495.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 513.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 531.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 549.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 567.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 585.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 603.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 621.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 639.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 657.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 675.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 693.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 711.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 729.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
