[2339, 1653]
[section-title, [533.0, 198.0, 576.0, 52.5], pY6_pZNxm4, 5739065]
[sub-section-title, [559.0, 318.0, 520.0, 55.5], _6ndLwrNwq, 5739065]
[ordered-list, [219.0, 540.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 576.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 612.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 648.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 684.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 720.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 756.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 792.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 828.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 864.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 900.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 936.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 972.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1008.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1044.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1080.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1116.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1152.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1188.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1224.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1260.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1296.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1332.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1368.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1404.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1440.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1476.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1512.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1548.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1584.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1620.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1656.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1692.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1728.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1764.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1800.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1836.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[ordered-list, [219.0, 1872.0, 1257.0, 36.0], shoonya_0sHC54PEJ96B27, 5739065]
[sub-unordered-list, [301.0, 581.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 599.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 617.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 635.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 653.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 671.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 689.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 707.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 725.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 743.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 761.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 779.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 797.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 815.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 833.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 851.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [301.0, 869.0, 1169.0, 18.0], LmQA3heQpC, 5739065]
[sub-unordered-list, [295.0, 1046.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1064.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1082.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1100.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1118.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1136.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1154.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-unordered-list, [295.0, 1172.0, 1165.0, 18.0], Y9NjO19daB, 5739065]
[sub-ordered-list, [299.0, 1286.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1322.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
