[2339, 1656]
[section-title, [806.0, 288.0, 238.0, 52.5], shoonya_3sZ5FULJZKOFA6, 5731436]
[paragraph, [184.0, 451.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 487.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 523.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 559.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 595.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 631.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 667.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 703.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 739.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 775.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 811.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 847.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 883.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 919.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 955.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 991.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1027.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1063.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1099.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1135.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1171.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1207.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1243.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1279.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1315.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1351.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1387.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1423.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1459.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1495.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1531.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1567.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1603.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1639.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1675.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1711.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1747.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1783.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1819.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1855.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1891.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1927.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1963.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 1999.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
[paragraph, [184.0, 2035.0, 1284.0, 36.0], shoonya_0sWPBFH11MJPF9, 5731436]
