[1320, 1176]
[section-title, [97.0, 182.0, 314.0, 30.0], f5MNP8I5CW, 5694002]
[section-title, [97.0, 212.0, 314.0, 30.0], f5MNP8I5CW, 5694002]
[section-title, [97.0, 242.0, 314.0, 30.0], f5MNP8I5CW, 5694002]
[section-title, [97.0, 272.0, 314.0, 30.0], f5MNP8I5CW, 5694002]
[paragraph, [427.0, 182.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 200.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 218.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 236.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 254.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 272.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 290.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 308.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 326.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 344.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 362.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 380.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [427.0, 398.0, 326.0, 18.0], ZjkETIjPnJ, 5694002]
[paragraph, [764.0, 182.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 200.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 218.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 236.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 254.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 272.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 290.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 308.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 326.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[paragraph, [764.0, 344.0, 324.0, 18.0], shoonya_1sE1LLKB0PNFYK, 5694002]
[sub-section-title, [93.0, 321.0, 298.0, 25.5], Khgxsp6mo7, 5694002]
[paragraph, [84.0, 367.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 385.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 403.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 421.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 439.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 457.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 475.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 493.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 511.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 529.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 547.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 565.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 583.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 601.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 619.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 637.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 655.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 673.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 691.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 709.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 727.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 745.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 763.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 781.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 799.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 817.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 835.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 853.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 871.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 889.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 907.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 925.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 943.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 961.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 979.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [84.0, 997.0, 329.0, 18.0], shoonya_0sOA3JVBS76T9V, 5694002]
[paragraph, [766.0, 382.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 400.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 418.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 436.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 454.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 472.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [766.0, 490.0, 320.0, 18.0], NdRMiSirmp, 5694002]
[paragraph, [422.0, 440.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 458.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 476.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 494.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 512.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 530.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [422.0, 548.0, 326.0, 18.0], poU5Nt9R_r, 5694002]
[paragraph, [762.0, 525.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 543.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 561.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 579.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 597.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 615.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 633.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 651.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 669.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 687.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 705.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 723.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 741.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 759.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 777.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 795.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 813.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 831.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 849.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 867.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 885.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [762.0, 903.0, 326.0, 18.0], IAWJ0EYJM5, 5694002]
[paragraph, [424.0, 588.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 606.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 624.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 642.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 660.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 678.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 696.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 714.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 732.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 750.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 768.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 786.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 804.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 822.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 840.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 858.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 876.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 894.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 912.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 930.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 948.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 966.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 984.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1002.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1020.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1038.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1056.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1074.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [424.0, 1092.0, 326.0, 18.0], riLt8iiRmV, 5694002]
[paragraph, [757.0, 940.0, 329.0, 18.0], 5dvpYSkQ_5, 5694002]
[paragraph, [757.0, 958.0, 329.0, 18.0], 5dvpYSkQ_5, 5694002]
[paragraph, [757.0, 976.0, 329.0, 18.0], 5dvpYSkQ_5, 5694002]
[paragraph, [757.0, 994.0, 329.0, 18.0], 5dvpYSkQ_5, 5694002]
[paragraph, [760.0, 1023.0, 330.0, 18.0], axoZYjfY5V, 5694002]
[paragraph, [760.0, 1041.0, 330.0, 18.0], axoZYjfY5V, 5694002]
