[1275, 1650]
[section-title, [39.0, 94.0, 201.0, 30.0], Yk27RJRZhe, 6473749]
[unordered-list, [41.0, 156.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 174.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 192.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 210.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 228.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 246.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 264.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 282.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 300.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 318.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 336.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 354.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 372.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 390.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 408.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 426.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 444.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 462.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 480.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 498.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 516.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 534.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 552.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[unordered-list, [41.0, 570.0, 479.0, 18.0], 7yc7bi1DDY, 6473749]
[folio, [1224.0, 210.0, 291.0, 18.0], uvfDNLvYUx, 6473749]
[folio, [1224.0, 228.0, 291.0, 18.0], uvfDNLvYUx, 6473749]
[headline, [1118.0, 302.0, 504.0, 25.5], 5S3m6w8H5N, 6473749]
[headline, [1118.0, 327.5, 504.0, 25.5], 5S3m6w8H5N, 6473749]
[headline, [1118.0, 353.0, 504.0, 25.5], 5S3m6w8H5N, 6473749]
[headline, [1118.0, 378.5, 504.0, 25.5], 5S3m6w8H5N, 6473749]
[headline, [1118.0, 404.0, 504.0, 25.5], 5S3m6w8H5N, 6473749]
[contact-info, [612.0, 885.0, 408.0, 18.0], xfvnGy8U8h, 6473749]
[contact-info, [612.0, 903.0, 408.0, 18.0], xfvnGy8U8h, 6473749]
[contact-info, [612.0, 921.0, 408.0, 18.0], xfvnGy8U8h, 6473749]
[contact-info, [597.0, 1047.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1065.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1083.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1101.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1119.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1137.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1155.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[contact-info, [597.0, 1173.0, 460.0, 18.0], 6HKflObfq9, 6473749]
[website-link, [663.0, 1159.0, 323.0, 18.0], xdeZlYHbKe, 6473749]
