[1625, 1211]
[section-title, [205.0, 88.0, 834.0, 49.5], shoonya_3s9SY9PJTGESH1, 5742920]
[sub-section-title, [365.0, 157.0, 450.0, 36.0], ctyAug3_Zb, 5742920]
[jumpline, [127.0, 218.0, 232.0, 36.0], shoonya_7sPM69527FYCOT, 5742920]
[paragraph, [432.0, 219.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 255.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 291.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 327.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 363.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 399.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 435.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 471.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 507.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 543.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [432.0, 579.0, 338.0, 36.0], JaYEH9baT2, 5742920]
[paragraph, [795.0, 224.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 260.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 296.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 332.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 368.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 404.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 440.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 476.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 512.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 548.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 584.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 620.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [795.0, 656.0, 357.0, 36.0], shoonya_1s86Y9NHDBBEE7, 5742920]
[paragraph, [73.0, 269.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 305.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 341.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 377.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 413.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 449.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [73.0, 485.0, 338.0, 36.0], shoonya_0s10VXKPQBD540, 5742920]
[paragraph, [63.0, 550.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 586.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 622.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 658.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 694.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 730.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 766.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 802.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 838.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 874.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 910.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 946.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 982.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[paragraph, [63.0, 1018.0, 355.0, 36.0], MxWV9_W0NO, 5742920]
[sub-section-title, [473.0, 636.0, 246.0, 36.0], qO-L0RlJTg, 5742920]
[paragraph, [429.0, 690.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 726.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 762.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 798.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 834.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 870.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 906.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 942.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 978.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [429.0, 1014.0, 343.0, 36.0], YDgn_HvL4Q, 5742920]
[paragraph, [791.0, 716.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 752.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 788.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 824.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 860.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 896.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 932.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 968.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [791.0, 1004.0, 339.0, 36.0], shoonya_4sROWB0VQBC4PV, 5742920]
[paragraph, [423.0, 1085.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [423.0, 1121.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [423.0, 1157.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [423.0, 1193.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [423.0, 1229.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [423.0, 1265.0, 343.0, 36.0], 7HRtTAe9rO, 5742920]
[paragraph, [788.0, 1090.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1126.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1162.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1198.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1234.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1270.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1306.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
[paragraph, [788.0, 1342.0, 358.0, 36.0], shoonya_6sO1I9UMJPFM48, 5742920]
