[1298, 853]
[section-title, [316.0, 65.0, 223.0, 30.0], shoonya_2sLSCHI7QNN3PB, 5709645]
[paragraph, [75.0, 118.0, 203.0, 18.0], shoonya_0sSU880E2SYFKS, 5709645]
[paragraph, [75.0, 136.0, 203.0, 18.0], shoonya_0sSU880E2SYFKS, 5709645]
[paragraph, [46.0, 163.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 181.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 199.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 217.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 235.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 253.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 271.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 289.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 307.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 325.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 343.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 361.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 379.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 397.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 415.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 433.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 451.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 469.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 487.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 505.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 523.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [46.0, 541.0, 743.0, 18.0], shoonya_3sFMRTP5CPSDEP, 5709645]
[paragraph, [47.0, 568.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [47.0, 586.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [47.0, 604.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [47.0, 622.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [47.0, 640.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [47.0, 658.0, 745.0, 18.0], 01APnyiRJh, 5709645]
[paragraph, [50.0, 694.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 712.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 730.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 748.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 766.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 784.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 802.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 820.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 838.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 856.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 874.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 892.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 910.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 928.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 946.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 964.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 982.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1000.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1018.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1036.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1054.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1072.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1090.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1108.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1126.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1144.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1162.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1180.0, 750.0, 18.0], nIn5eujfFq, 5709645]
[paragraph, [50.0, 1198.0, 750.0, 18.0], nIn5eujfFq, 5709645]
