[1754, 1241]
[section-title, [104.0, 117.0, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[section-title, [104.0, 166.5, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[section-title, [104.0, 216.0, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[section-title, [104.0, 265.5, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[section-title, [104.0, 315.0, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[section-title, [104.0, 364.5, 824.0, 49.5], shoonya_1sW8S1J9UPL9ZF, 5715908]
[paragraph, [105.0, 487.0, 983.0, 36.0], shoonya_8sHE22T9W657CW, 5715908]
[paragraph, [105.0, 523.0, 983.0, 36.0], shoonya_8sHE22T9W657CW, 5715908]
[paragraph, [105.0, 559.0, 983.0, 36.0], shoonya_8sHE22T9W657CW, 5715908]
[paragraph, [105.0, 595.0, 983.0, 36.0], shoonya_8sHE22T9W657CW, 5715908]
[paragraph, [105.0, 631.0, 983.0, 36.0], shoonya_8sHE22T9W657CW, 5715908]
[paragraph, [114.0, 768.0, 957.0, 36.0], shoonya_4sB5KBYAL3H59P, 5715908]
[paragraph, [114.0, 804.0, 957.0, 36.0], shoonya_4sB5KBYAL3H59P, 5715908]
[paragraph, [114.0, 840.0, 957.0, 36.0], shoonya_4sB5KBYAL3H59P, 5715908]
[paragraph, [118.0, 893.0, 1002.0, 36.0], shoonya_3sL0XELNC9AZ1F, 5715908]
[ordered-list, [109.0, 989.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1025.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1061.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1097.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1133.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1169.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1205.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1241.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1277.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1313.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1349.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1385.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1421.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1457.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1493.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
[ordered-list, [109.0, 1529.0, 1040.0, 36.0], shoonya_7s6DG9W60184C6, 5715908]
