[1241, 827]
[section-title, [366.0, 238.0, 125.0, 30.0], 6D0hhxs9qn, 6477619]
[paragraph, [104.0, 332.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 350.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 368.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 386.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 404.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 422.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 440.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 458.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 476.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 494.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 512.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 530.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 548.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 566.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [104.0, 584.0, 647.0, 18.0], shoonya_0sPYI6VTJU9L3J, 6477619]
[paragraph, [102.0, 645.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 663.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 681.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 699.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 717.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 735.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 753.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 771.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 789.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 807.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 825.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 843.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 861.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 879.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 897.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 915.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [102.0, 933.0, 656.0, 18.0], fGj7Dxuqv6, 6477619]
[paragraph, [105.0, 987.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1005.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1023.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1041.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1059.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1077.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1095.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1113.0, 664.0, 18.0], J7AwHK65iL, 6477619]
[paragraph, [105.0, 1131.0, 664.0, 18.0], J7AwHK65iL, 6477619]
