[1754, 1241]
[chapter-title, [283.0, 108.0, 680.0, 58.5], Oi5CdYRCYS, 5709420]
[ordered-list, [102.0, 235.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 271.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 307.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 343.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 379.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 415.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 451.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 487.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 523.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 559.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 595.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 631.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 667.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 703.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 739.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 775.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 811.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 847.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 883.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 919.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 955.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 991.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1027.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1063.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1099.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1135.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1171.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1207.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1243.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1279.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1315.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1351.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1387.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1423.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1459.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1495.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[ordered-list, [102.0, 1531.0, 1036.0, 36.0], eEySrTD9_s, 5709420]
[sub-ordered-list, [105.0, 426.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 462.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 498.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 534.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 570.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 606.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 642.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 678.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 714.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 750.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 786.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 822.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 858.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 894.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 930.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 966.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1002.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1038.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1074.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1110.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1146.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1182.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1218.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1254.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1290.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1326.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1362.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1398.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
[sub-ordered-list, [105.0, 1434.0, 1031.0, 36.0], shoonya_0sGZT5DDWQ15IX, 5709420]
