[2339, 1653]
[paragraph, [326.0, 163.0, 1136.0, 36.0], shoonya_1sQVSS0XHQD7PI, 5734556]
[paragraph, [326.0, 199.0, 1136.0, 36.0], shoonya_1sQVSS0XHQD7PI, 5734556]
[paragraph, [326.0, 235.0, 1136.0, 36.0], shoonya_1sQVSS0XHQD7PI, 5734556]
[paragraph, [325.0, 276.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 312.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 348.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 384.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 420.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 456.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 492.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 528.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 564.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 600.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 636.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 672.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 708.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 744.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 780.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 816.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 852.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 888.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 924.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 960.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [325.0, 996.0, 1137.0, 36.0], shoonya_2s40KO00WK8JK2, 5734556]
[paragraph, [324.0, 1049.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1085.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1121.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1157.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1193.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1229.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1265.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1301.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1337.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1373.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1409.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1445.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1481.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1517.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1553.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1589.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1625.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1661.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1697.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1733.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1769.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1805.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1841.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1877.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1913.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1949.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 1985.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 2021.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[paragraph, [324.0, 2057.0, 1137.0, 36.0], shoonya_0sT9GWQ0XAUVJT, 5734556]
[folio, [808.0, 2163.0, 570.0, 36.0], MyN7g5yhyy, 5734556]
