[1806, 1262]
[chapter-title, [172.0, 364.0, 904.0, 58.5], shoonya_3sWOA6SM5HGQGL, 5680931]
[author, [499.0, 493.0, 255.0, 36.0], shoonya_4sJO1KGA11LWHJ, 5680931]
[paragraph, [651.0, 590.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 626.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 662.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 698.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 734.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 770.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 806.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 842.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 878.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 914.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 950.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 986.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1022.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1058.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1094.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1130.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1166.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1202.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1238.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1274.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [651.0, 1310.0, 506.0, 36.0], shoonya_1sBSVKY1LJYHU2, 5680931]
[paragraph, [105.0, 592.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 628.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 664.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 700.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 736.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 772.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 808.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 844.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 880.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 916.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 952.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 988.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1024.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1060.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1096.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1132.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1168.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1204.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1240.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1276.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1312.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1348.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1384.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1420.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1456.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1492.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1528.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1564.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1600.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [105.0, 1636.0, 510.0, 36.0], shoonya_0sJBUVWXPS6RED, 5680931]
[paragraph, [660.0, 1367.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1403.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1439.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1475.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1511.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1547.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1583.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1619.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
[paragraph, [660.0, 1655.0, 495.0, 36.0], shoonya_2sNKDD1D99B1VX, 5680931]
