[2806, 1984]
[section-title, [442.0, 92.0, 1095.0, 79.5], vsRoHNWIvT, 5698915]
[paragraph, [430.0, 198.0, 1351.0, 46.5], shoonya_0sKVOH8IARER2A, 5698915]
[paragraph, [430.0, 244.5, 1351.0, 46.5], shoonya_0sKVOH8IARER2A, 5698915]
[paragraph, [430.0, 291.0, 1351.0, 46.5], shoonya_0sKVOH8IARER2A, 5698915]
[paragraph, [430.0, 337.5, 1351.0, 46.5], shoonya_0sKVOH8IARER2A, 5698915]
[answer, [317.0, 505.0, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 551.5, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 598.0, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 644.5, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 691.0, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 737.5, 1468.0, 46.5], y0r0An9XPt, 5698915]
[answer, [317.0, 784.0, 1468.0, 46.5], y0r0An9XPt, 5698915]
[ordered-list, [427.0, 597.0, 1339.0, 46.5], shoonya_12sYQZ1B4VLD0N, 5698915]
[ordered-list, [427.0, 643.5, 1339.0, 46.5], shoonya_12sYQZ1B4VLD0N, 5698915]
[ordered-list, [427.0, 690.0, 1339.0, 46.5], shoonya_12sYQZ1B4VLD0N, 5698915]
[ordered-list, [427.0, 736.5, 1339.0, 46.5], shoonya_12sYQZ1B4VLD0N, 5698915]
[ordered-list, [427.0, 783.0, 1339.0, 46.5], shoonya_12sYQZ1B4VLD0N, 5698915]
[paragraph, [908.0, 853.0, 152.0, 46.5], shoonya_5sB16V6T52VRL5, 5698915]
[answer, [455.0, 1022.0, 1312.0, 46.5], shoonya_10sBEXNWRHAKYZ, 5698915]
[answer, [455.0, 1068.5, 1312.0, 46.5], shoonya_10sBEXNWRHAKYZ, 5698915]
[answer, [455.0, 1115.0, 1312.0, 46.5], shoonya_10sBEXNWRHAKYZ, 5698915]
[answer, [278.0, 1259.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1305.5, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1352.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1398.5, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1445.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1491.5, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1538.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1584.5, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1631.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1677.5, 1528.0, 46.5], ims5x8BKHA, 5698915]
[answer, [278.0, 1724.0, 1528.0, 46.5], ims5x8BKHA, 5698915]
[ordered-list, [312.0, 1267.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1313.5, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1360.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1406.5, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1453.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1499.5, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1546.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1592.5, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1639.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1685.5, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[ordered-list, [312.0, 1732.0, 1491.0, 46.5], shoonya_6s3E7T84CQRWD9, 5698915]
[paragraph, [910.0, 1787.0, 147.0, 46.5], W--RpBjSHg, 5698915]
[answer, [347.0, 1949.0, 1125.0, 46.5], xEInbO4X-t, 5698915]
[answer, [347.0, 1995.5, 1125.0, 46.5], xEInbO4X-t, 5698915]
[answer, [347.0, 2042.0, 1125.0, 46.5], xEInbO4X-t, 5698915]
[answer, [441.0, 2205.0, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2251.5, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2298.0, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2344.5, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2391.0, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2437.5, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2484.0, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2530.5, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
[answer, [441.0, 2577.0, 1121.0, 46.5], shoonya_11sSM2O6YYDSBV, 5698915]
