[792, 612]
[chapter-title, [86.0, 69.0, 116.0, 30.0], jfdJuBjqsl, 5653971]
[folio, [274.0, 78.0, 183.0, 18.0], shoonya_8sDWDNJSBGVV60, 5653971]
[paragraph, [329.0, 125.0, 221.0, 18.0], shoonya_9s4VLPHJ40M045, 5653971]
[paragraph, [329.0, 143.0, 221.0, 18.0], shoonya_9s4VLPHJ40M045, 5653971]
[paragraph, [329.0, 161.0, 221.0, 18.0], shoonya_9s4VLPHJ40M045, 5653971]
[paragraph, [91.0, 126.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 144.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 162.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 180.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 198.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 216.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 234.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 252.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 270.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 288.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 306.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 324.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [91.0, 342.0, 221.0, 18.0], shoonya_3sMFD4L36UYJ4R, 5653971]
[paragraph, [329.0, 188.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 206.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 224.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 242.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 260.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 278.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [329.0, 296.0, 219.0, 18.0], shoonya_2sNWMTDBFOZ87O, 5653971]
[paragraph, [328.0, 329.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 347.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 365.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 383.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 401.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 419.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 437.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 455.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 473.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 491.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [328.0, 509.0, 221.0, 18.0], shoonya_5s1ZD6H5W3RO03, 5653971]
[paragraph, [92.0, 383.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 401.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 419.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 437.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 455.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 473.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 491.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 509.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 527.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [92.0, 545.0, 216.0, 18.0], shoonya_7sQL1TDDMMOGL0, 5653971]
[paragraph, [328.0, 541.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 559.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 577.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 595.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 613.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 631.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 649.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 667.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [328.0, 685.0, 220.0, 18.0], shoonya_1sTY7I0UCIC6W6, 5653971]
[paragraph, [92.0, 577.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 595.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 613.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 631.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 649.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 667.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[paragraph, [92.0, 685.0, 216.0, 18.0], shoonya_0sV83NGLOKC4MI, 5653971]
[folio, [86.0, 726.0, 61.0, 18.0], xJQEE_JAZM, 5653971]
