[1987, 1270]
[chapter-title, [535.0, 303.0, 187.0, 58.5], shoonya_0sAGBUYI48KXKT, 5682938]
[paragraph, [124.0, 453.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 489.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 525.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 561.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 597.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 633.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 669.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 705.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 741.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 777.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 813.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 849.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 885.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 921.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 957.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 993.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 1029.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [124.0, 1065.0, 1017.0, 36.0], shoonya_2sO8YPK2QI7KX3, 5682938]
[paragraph, [125.0, 1139.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1175.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1211.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1247.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1283.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1319.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [125.0, 1355.0, 1011.0, 36.0], shoonya_3sKZ1GFPOGXWZG, 5682938]
[paragraph, [121.0, 1413.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [121.0, 1449.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [121.0, 1485.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [121.0, 1521.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [121.0, 1557.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [121.0, 1593.0, 1016.0, 36.0], shoonya_4sHIZCK843F7G4, 5682938]
[paragraph, [138.0, 1637.0, 1003.0, 36.0], shoonya_5sTRUBAG38FKQJ, 5682938]
[paragraph, [138.0, 1673.0, 1003.0, 36.0], shoonya_5sTRUBAG38FKQJ, 5682938]
[paragraph, [138.0, 1709.0, 1003.0, 36.0], shoonya_5sTRUBAG38FKQJ, 5682938]
[paragraph, [138.0, 1745.0, 1003.0, 36.0], shoonya_5sTRUBAG38FKQJ, 5682938]
[paragraph, [187.0, 1803.0, 956.0, 36.0], yh_t6W4fIA, 5682938]
