[1388, 886]
[folio, [358.0, 55.0, 147.0, 18.0], 1b9Y_GYKpk, 5742093]
[folio, [358.0, 73.0, 147.0, 18.0], 1b9Y_GYKpk, 5742093]
[folio, [636.0, 59.0, 212.0, 18.0], shoonya_0s54Q9N1VM73GS, 5742093]
[folio, [636.0, 77.0, 212.0, 18.0], shoonya_0s54Q9N1VM73GS, 5742093]
[paragraph, [19.0, 128.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 146.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 164.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 182.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 200.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 218.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 236.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 254.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 272.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 290.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 308.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 326.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 344.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 362.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 380.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 398.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 416.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 434.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 452.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 470.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 488.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 506.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 524.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 542.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 560.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 578.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 596.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 614.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 632.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 650.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 668.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 686.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 704.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 722.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 740.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 758.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 776.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 794.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 812.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 830.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 848.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 866.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 884.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 902.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 920.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 938.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 956.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 974.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 992.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1010.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1028.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1046.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1064.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1082.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1100.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1118.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1136.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1154.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1172.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1190.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1208.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1226.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1244.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1262.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1280.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1298.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [19.0, 1316.0, 418.0, 18.0], eXxxDHH1sG, 5742093]
[paragraph, [449.0, 128.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 146.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 164.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 182.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 200.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 218.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 236.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 254.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 272.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 290.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 308.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 326.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 344.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 362.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 380.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 398.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 416.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 434.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 452.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 470.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 488.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 506.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 524.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 542.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 560.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 578.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 596.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 614.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 632.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 650.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 668.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 686.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 704.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 722.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 740.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [449.0, 758.0, 404.0, 18.0], vxdhl1emLo, 5742093]
[paragraph, [454.0, 790.0, 403.0, 18.0], shoonya_1s0WMM7BYFUS4U, 5742093]
[paragraph, [454.0, 808.0, 403.0, 18.0], shoonya_1s0WMM7BYFUS4U, 5742093]
