[2342, 1656]
[chapter-title, [124.0, 135.0, 630.0, 70.5], shoonya_2sECQNBIFW5X0T, 5657207]
[ordered-list, [76.0, 365.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 401.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 437.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 473.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 509.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 545.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 581.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 617.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 653.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 689.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 725.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 761.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 797.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 833.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 869.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 905.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 941.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 977.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1013.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1049.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1085.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1121.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1157.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1193.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1229.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1265.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1301.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1337.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1373.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1409.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1445.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1481.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1517.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1553.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1589.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1625.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1661.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1697.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1733.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1769.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1805.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
[ordered-list, [76.0, 1841.0, 1558.0, 36.0], vh1D9bBBGq, 5657207]
