[2098, 1366]
[section-title, [514.0, 69.0, 366.0, 52.5], shoonya_4sXCCCAR41IFDG, 5654285]
[section-title, [514.0, 121.5, 366.0, 52.5], shoonya_4sXCCCAR41IFDG, 5654285]
[paragraph, [77.0, 187.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 223.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 259.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 295.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 331.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 367.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 403.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 439.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 475.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 511.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 547.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [77.0, 583.0, 605.0, 36.0], shoonya_1sNNVV8B11L55S, 5654285]
[paragraph, [698.0, 195.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 231.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 267.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 303.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 339.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 375.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 411.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 447.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 483.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 519.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 555.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 591.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 627.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 663.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [698.0, 699.0, 621.0, 36.0], shoonya_0sI0MJA4YNE08D, 5654285]
[paragraph, [85.0, 632.0, 591.0, 36.0], dMYT2MQcaF, 5654285]
[paragraph, [85.0, 668.0, 591.0, 36.0], dMYT2MQcaF, 5654285]
[paragraph, [88.0, 731.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 767.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 803.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 839.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 875.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 911.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 947.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [88.0, 983.0, 238.0, 36.0], 6lBDbcgCtU, 5654285]
[paragraph, [1070.0, 741.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 777.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 813.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
[paragraph, [1070.0, 849.0, 250.0, 36.0], 8z29moW9Kh, 5654285]
