[2200, 1700]
[section-title, [364.0, 81.0, 565.0, 52.5], shoonya_1sW6EWH99HLO78, 5731265]
[paragraph, [349.0, 156.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 192.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 228.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 264.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 300.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 336.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 372.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 408.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 444.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 480.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 516.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 552.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 588.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 624.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 660.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 696.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [349.0, 732.0, 1107.0, 36.0], shoonya_2sT3S8UNSD69NW, 5731265]
[paragraph, [367.0, 797.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 833.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 869.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 905.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 941.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 977.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1013.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1049.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1085.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1121.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1157.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1193.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1229.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1265.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1301.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1337.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1373.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1409.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1445.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1481.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1517.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1553.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1589.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1625.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1661.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1697.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1733.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1769.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [367.0, 1805.0, 1096.0, 36.0], shoonya_0s5C8YRHCLTCYH, 5731265]
[paragraph, [505.0, 1870.0, 950.0, 36.0], bYuGincYo0, 5731265]
[folio, [377.0, 2038.0, 360.0, 36.0], Or_qGAQnDc, 5731265]
