[872, 605]
[section-title, [241.0, 33.0, 120.0, 30.0], ERCBSSR0qf, 6457039]
[folio, [36.0, 34.0, 85.0, 18.0], PfJiJOiE3b, 6457039]
[paragraph, [300.0, 72.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 90.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 108.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 126.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 144.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 162.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 180.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 198.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 216.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 234.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 252.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 270.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 288.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 306.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 324.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 342.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 360.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 378.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 396.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 414.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 432.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [300.0, 450.0, 269.0, 18.0], AiJEvpaYiK, 6457039]
[paragraph, [40.0, 75.0, 238.0, 18.0], LbyArPDUw0, 6457039]
[paragraph, [38.0, 94.0, 259.0, 18.0], EpgKbL8jmT, 6457039]
[paragraph, [38.0, 112.0, 259.0, 18.0], EpgKbL8jmT, 6457039]
[paragraph, [34.0, 132.0, 249.0, 18.0], hi3f9Mk9XI, 6457039]
[paragraph, [34.0, 150.0, 249.0, 18.0], hi3f9Mk9XI, 6457039]
[paragraph, [38.0, 169.0, 265.0, 18.0], UCRY7cqLnk, 6457039]
[paragraph, [38.0, 187.0, 265.0, 18.0], UCRY7cqLnk, 6457039]
[paragraph, [39.0, 204.0, 265.0, 18.0], 4aGtKVewf9, 6457039]
[paragraph, [39.0, 222.0, 265.0, 18.0], 4aGtKVewf9, 6457039]
[paragraph, [39.0, 244.0, 262.0, 18.0], zQUBP0ivax, 6457039]
[paragraph, [39.0, 262.0, 262.0, 18.0], zQUBP0ivax, 6457039]
[paragraph, [38.0, 280.0, 261.0, 18.0], l8zVGeae0d, 6457039]
[paragraph, [38.0, 298.0, 261.0, 18.0], l8zVGeae0d, 6457039]
[paragraph, [35.0, 316.0, 266.0, 18.0], 68wxEKfhaF, 6457039]
[paragraph, [35.0, 334.0, 266.0, 18.0], 68wxEKfhaF, 6457039]
[paragraph, [36.0, 356.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 374.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 392.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 410.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 428.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 446.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 464.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 482.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 500.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 518.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 536.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 554.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [36.0, 572.0, 266.0, 18.0], ET6hhH79Nt, 6457039]
[paragraph, [318.0, 474.0, 60.0, 18.0], 6gcJ99_JHI, 6457039]
[paragraph, [306.0, 496.0, 252.0, 18.0], aqXA36HFyG, 6457039]
[paragraph, [306.0, 514.0, 252.0, 18.0], aqXA36HFyG, 6457039]
[paragraph, [305.0, 541.0, 259.0, 18.0], R2Bv07sO4F, 6457039]
[paragraph, [305.0, 559.0, 259.0, 18.0], R2Bv07sO4F, 6457039]
[paragraph, [305.0, 577.0, 259.0, 18.0], R2Bv07sO4F, 6457039]
[paragraph, [41.0, 603.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 621.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
[paragraph, [41.0, 639.0, 258.0, 18.0], 2c9c5oXnti, 6457039]
