[1987, 1270]
[chapter-title, [559.0, 362.0, 151.0, 58.5], shoonya_2sJOZ1OUET1H4L, 5682427]
[paragraph, [123.0, 558.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 594.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 630.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 666.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 702.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 738.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 774.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 810.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 846.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 882.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 918.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 954.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 990.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1026.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1062.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1098.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1134.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1170.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1206.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1242.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1278.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1314.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1350.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1386.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1422.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1458.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1494.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [123.0, 1530.0, 1024.0, 36.0], shoonya_0s5SNKULYDAYXH, 5682427]
[paragraph, [124.0, 1594.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1630.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1666.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1702.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1738.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1774.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
[paragraph, [124.0, 1810.0, 1023.0, 36.0], shoonya_1s77NOMZ79PD7K, 5682427]
