[1298, 853]
[section-title, [285.0, 68.0, 275.0, 30.0], shoonya_2sS5W3YPBXYFW9, 5709783]
[paragraph, [55.0, 117.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 135.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 153.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 171.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 189.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 207.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 225.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 243.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 261.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 279.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 297.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 315.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 333.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 351.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 369.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 387.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 405.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 423.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 441.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 459.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 477.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 495.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 513.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 531.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 549.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 567.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 585.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 603.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 621.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 639.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 657.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 675.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 693.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 711.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 729.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 747.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 765.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
[paragraph, [55.0, 783.0, 739.0, 18.0], shoonya_0sKKJHN1NDT9KQ, 5709783]
