[1945, 1492]
[chapter-title, [420.0, 142.0, 630.0, 58.5], shoonya_2s10BR5QA9R7KH, 5749567]
[paragraph, [209.0, 250.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 286.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 322.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 358.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 394.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 430.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 466.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 502.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 538.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 574.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 610.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 646.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [209.0, 682.0, 1041.0, 36.0], shoonya_8sYPE8N36FOT5J, 5749567]
[paragraph, [210.0, 749.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 785.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 821.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 857.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 893.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 929.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [210.0, 965.0, 1041.0, 36.0], shoonya_7sHECCFHYGR7OL, 5749567]
[paragraph, [214.0, 1022.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [214.0, 1058.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [214.0, 1094.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [214.0, 1130.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [214.0, 1166.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [214.0, 1202.0, 1044.0, 36.0], shoonya_0sGNAD2WADGMFH, 5749567]
[paragraph, [213.0, 1249.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1285.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1321.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1357.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1393.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1429.0, 1043.0, 36.0], shoonya_1sSMSU2GX5YKAE, 5749567]
[paragraph, [213.0, 1475.0, 1040.0, 36.0], shoonya_4sPUH4Q5F5U67D, 5749567]
[paragraph, [213.0, 1511.0, 1040.0, 36.0], shoonya_4sPUH4Q5F5U67D, 5749567]
[paragraph, [213.0, 1547.0, 1040.0, 36.0], shoonya_4sPUH4Q5F5U67D, 5749567]
[paragraph, [213.0, 1583.0, 1040.0, 36.0], shoonya_4sPUH4Q5F5U67D, 5749567]
