[3835, 2318]
[section-title, [130.0, 347.0, 1648.0, 93.0], CuXyNZzuY1, 5720227]
[paragraph, [90.0, 488.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 540.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 593.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 645.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 698.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 750.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 803.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 855.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 908.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 960.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1013.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1065.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1118.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1170.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1223.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1275.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1328.0, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[paragraph, [90.0, 1380.5, 2157.0, 52.5], shoonya_2sILDALR9ZZRNG, 5720227]
[section-title, [113.0, 1543.0, 1332.0, 93.0], -e0A41j-I6, 5720227]
[paragraph, [80.0, 1676.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1728.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1781.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1833.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1886.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1938.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 1991.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2043.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2096.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2148.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2201.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2253.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2306.0, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[paragraph, [80.0, 2358.5, 2178.0, 52.5], shoonya_1sNBS48IZV7TQ1, 5720227]
[section-title, [121.0, 2502.0, 475.0, 93.0], -Tp5WMFwF8, 5720227]
[paragraph, [86.0, 2615.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2667.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2720.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2772.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2825.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2877.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2930.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 2982.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3035.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3087.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3140.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3192.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3245.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3297.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3350.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3402.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3455.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3507.5, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
[paragraph, [86.0, 3560.0, 2165.0, 52.5], shoonya_0sGAG55N6L9X67, 5720227]
