[1839, 1268]
[section-title, [220.0, 201.0, 508.0, 49.5], gxCLkl5sa7, 5743760]
[paragraph, [223.0, 321.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 357.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 393.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 429.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 465.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 501.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 537.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 573.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 609.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 645.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 681.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 717.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 753.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 789.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 825.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 861.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 897.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 933.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 969.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1005.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1041.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1077.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1113.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1149.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1185.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1221.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1257.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1293.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1329.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1365.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1401.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1437.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1473.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
[paragraph, [223.0, 1509.0, 945.0, 36.0], shoonya_0sPTEA0OPG3HX9, 5743760]
