[2200, 1700]
[section-title, [757.0, 180.0, 224.0, 52.5], BEg8F4uKF0, 5656695]
[paragraph, [209.0, 297.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 333.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 369.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 405.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 441.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 477.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 513.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 549.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[paragraph, [209.0, 585.0, 1278.0, 36.0], shoonya_0sFCPVP1JDEZZU, 5656695]
[ordered-list, [187.0, 656.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 692.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 728.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 764.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 800.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 836.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 872.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 908.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 944.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 980.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1016.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1052.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1088.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1124.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1160.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1196.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1232.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1268.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1304.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1340.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1376.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1412.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1448.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1484.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1520.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1556.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
[ordered-list, [187.0, 1592.0, 1270.0, 36.0], shoonya_9sTYLAV3JOQ4Y6, 5656695]
