[2339, 1654]
[chapter-title, [700.0, 75.0, 324.0, 70.5], shoonya_3sQRORVXYKP41F, 5750340]
[paragraph, [145.0, 249.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 285.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 321.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 357.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 393.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 429.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 465.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 501.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 537.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 573.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 609.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 645.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 681.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 717.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 753.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 789.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 825.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 861.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 897.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 933.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [145.0, 969.0, 1441.0, 36.0], shoonya_1s1ISMGLPX4YHA, 5750340]
[paragraph, [294.0, 1027.0, 1141.0, 36.0], shoonya_5sH1XFS2REXK2E, 5750340]
[paragraph, [294.0, 1063.0, 1141.0, 36.0], shoonya_5sH1XFS2REXK2E, 5750340]
[paragraph, [294.0, 1099.0, 1141.0, 36.0], shoonya_5sH1XFS2REXK2E, 5750340]
[reference, [1026.0, 1162.0, 396.0, 36.0], shoonya_2sWS73E6U0EXAE, 5750340]
[paragraph, [144.0, 1233.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1269.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1305.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1341.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1377.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1413.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1449.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1485.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1521.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1557.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1593.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1629.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1665.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1701.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1737.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1773.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1809.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1845.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1881.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [144.0, 1917.0, 1447.0, 36.0], shoonya_0sDC88I4JOJ0O6, 5750340]
[paragraph, [245.0, 1994.0, 1330.0, 36.0], shoonya_4sTTN0471HTOO9, 5750340]
