[3508, 2481]
[contact-info, [481.0, 80.0, 1545.0, 52.5], qnIUWGcYma, 6490568]
[contact-info, [481.0, 132.5, 1545.0, 52.5], qnIUWGcYma, 6490568]
[contact-info, [481.0, 185.0, 1545.0, 52.5], qnIUWGcYma, 6490568]
[contact-info, [481.0, 237.5, 1545.0, 52.5], qnIUWGcYma, 6490568]
[contact-info, [481.0, 290.0, 1545.0, 52.5], qnIUWGcYma, 6490568]
[headline, [1060.0, 435.0, 360.0, 52.5], NkuOpDQ8ls, 6490568]
[headline, [1060.0, 487.5, 360.0, 52.5], NkuOpDQ8ls, 6490568]
[sub-headline, [621.0, 649.0, 1228.0, 73.5], snRGWquq7H, 6490568]
[dateline, [208.0, 908.0, 578.0, 52.5], Oj0Gu4xyed, 6490568]
[paragraph, [198.0, 1153.0, 512.0, 52.5], sKeNna_9EZ, 6490568]
[paragraph, [192.0, 1290.0, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [192.0, 1342.5, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [192.0, 1395.0, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [192.0, 1447.5, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [192.0, 1500.0, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [192.0, 1552.5, 2104.0, 52.5], 0kh8ZMXZ0m, 6490568]
[paragraph, [202.0, 1648.0, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1700.5, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1753.0, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1805.5, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1858.0, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1910.5, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [202.0, 1963.0, 2089.0, 52.5], -pm5rwvQiP, 6490568]
[paragraph, [183.0, 2105.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2157.5, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2210.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2262.5, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2315.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2367.5, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2420.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2472.5, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2525.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2577.5, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[paragraph, [183.0, 2630.0, 2188.0, 52.5], rXX6Mv2qbA, 6490568]
[ordered-list, [273.0, 2711.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 2763.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 2816.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 2868.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 2921.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 2973.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3026.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3078.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3131.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3183.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3236.0, 2045.0, 52.5], sSSuTij0Aa, 6490568]
[ordered-list, [273.0, 3288.5, 2045.0, 52.5], sSSuTij0Aa, 6490568]
