[1031, 622]
[section-title, [250.0, 69.0, 129.0, 30.0], shoonya_0s92P3MS9C9PRJ, 5709836]
[paragraph, [44.0, 116.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 134.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 152.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 170.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 188.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 206.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 224.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 242.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 260.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 278.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 296.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 314.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 332.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 350.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 368.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 386.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 404.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 422.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 440.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 458.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 476.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 494.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 512.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 530.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 548.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 566.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 584.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 602.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 620.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 638.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 656.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 674.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 692.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 710.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 728.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 746.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 764.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 782.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 800.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 818.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 836.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 854.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[paragraph, [44.0, 872.0, 532.0, 18.0], GAtU9S2PHS, 5709836]
[footnote, [71.0, 913.0, 482.0, 18.0], PNsIryHS2g, 5709836]
[footnote, [71.0, 931.0, 482.0, 18.0], PNsIryHS2g, 5709836]
