[2463, 1956]
[section-title, [642.0, 139.0, 520.0, 52.5], v7LUCpqxc8, 5684212]
[paragraph, [253.0, 249.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [253.0, 285.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [253.0, 321.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [253.0, 357.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [253.0, 393.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [253.0, 429.0, 1450.0, 36.0], tqtS0_rhW8, 5684212]
[paragraph, [251.0, 502.0, 1384.0, 36.0], L97ET3si3l, 5684212]
[paragraph, [251.0, 538.0, 1384.0, 36.0], L97ET3si3l, 5684212]
[paragraph, [251.0, 574.0, 1384.0, 36.0], L97ET3si3l, 5684212]
[paragraph, [251.0, 610.0, 1384.0, 36.0], L97ET3si3l, 5684212]
[paragraph, [251.0, 646.0, 1384.0, 36.0], L97ET3si3l, 5684212]
[paragraph, [239.0, 727.0, 1072.0, 36.0], BXWV-WcgGV, 5684212]
[paragraph, [239.0, 763.0, 1072.0, 36.0], BXWV-WcgGV, 5684212]
[paragraph, [239.0, 799.0, 1072.0, 36.0], BXWV-WcgGV, 5684212]
[paragraph, [239.0, 835.0, 1072.0, 36.0], BXWV-WcgGV, 5684212]
[paragraph, [239.0, 871.0, 1072.0, 36.0], BXWV-WcgGV, 5684212]
[paragraph, [256.0, 947.0, 764.0, 36.0], oB6EXhGV0O, 5684212]
[paragraph, [256.0, 983.0, 764.0, 36.0], oB6EXhGV0O, 5684212]
[paragraph, [256.0, 1019.0, 764.0, 36.0], oB6EXhGV0O, 5684212]
[paragraph, [256.0, 1055.0, 764.0, 36.0], oB6EXhGV0O, 5684212]
[paragraph, [256.0, 1091.0, 764.0, 36.0], oB6EXhGV0O, 5684212]
[paragraph, [210.0, 1144.0, 1013.0, 36.0], 1FlufZ7IZ9, 5684212]
[paragraph, [210.0, 1180.0, 1013.0, 36.0], 1FlufZ7IZ9, 5684212]
[paragraph, [210.0, 1216.0, 1013.0, 36.0], 1FlufZ7IZ9, 5684212]
[paragraph, [210.0, 1252.0, 1013.0, 36.0], 1FlufZ7IZ9, 5684212]
[paragraph, [210.0, 1288.0, 1013.0, 36.0], 1FlufZ7IZ9, 5684212]
[paragraph, [219.0, 1340.0, 925.0, 36.0], M7dP74g1w-, 5684212]
[paragraph, [219.0, 1376.0, 925.0, 36.0], M7dP74g1w-, 5684212]
[paragraph, [219.0, 1412.0, 925.0, 36.0], M7dP74g1w-, 5684212]
[paragraph, [219.0, 1448.0, 925.0, 36.0], M7dP74g1w-, 5684212]
[paragraph, [219.0, 1484.0, 925.0, 36.0], M7dP74g1w-, 5684212]
[paragraph, [205.0, 1562.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[paragraph, [205.0, 1598.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[paragraph, [205.0, 1634.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[paragraph, [205.0, 1670.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[paragraph, [205.0, 1706.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[paragraph, [205.0, 1742.0, 1404.0, 36.0], vhpk67ENh5, 5684212]
[author, [1147.0, 1847.0, 566.0, 36.0], _IQqKdtFa4, 5684212]
[author, [1147.0, 1883.0, 566.0, 36.0], _IQqKdtFa4, 5684212]
[author, [1147.0, 1919.0, 566.0, 36.0], _IQqKdtFa4, 5684212]
[author, [1147.0, 1955.0, 566.0, 36.0], _IQqKdtFa4, 5684212]
