[2200, 1700]
[section-title, [368.0, 110.0, 202.0, 52.5], ctdLRnDnL7, 5734521]
[paragraph, [368.0, 340.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 376.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 412.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 448.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 484.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 520.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [368.0, 556.0, 1141.0, 36.0], shoonya_2sWONVBC5JPNZZ, 5734521]
[paragraph, [373.0, 712.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 748.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 784.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 820.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 856.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 892.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 928.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 964.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1000.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1036.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1072.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1108.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1144.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1180.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1216.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1252.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1288.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [373.0, 1324.0, 1134.0, 36.0], shoonya_0sLQWCGBXI39GG, 5734521]
[paragraph, [372.0, 1409.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1445.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1481.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1517.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1553.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1589.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1625.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1661.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1697.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1733.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1769.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1805.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1841.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1877.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1913.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1949.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[paragraph, [372.0, 1985.0, 1134.0, 36.0], shoonya_1s7VU592NZUTYI, 5734521]
[folio, [1073.0, 2108.0, 361.0, 36.0], shoonya_3s05KLKM7K6NCV, 5734521]
