[1200, 825]
[section-title, [141.0, 140.0, 292.0, 30.0], 5PnqN-11Xw, 5690781]
[paragraph, [144.0, 194.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [144.0, 212.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [144.0, 230.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [144.0, 248.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [144.0, 266.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [144.0, 284.0, 537.0, 18.0], shoonya_2s5J4OG8WP4SVY, 5690781]
[paragraph, [145.0, 316.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 334.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 352.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 370.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 388.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 406.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 424.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 442.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 460.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 478.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 496.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 514.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 532.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 550.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 568.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 586.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 604.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 622.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 640.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 658.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 676.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 694.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 712.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 730.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 748.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 766.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 784.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 802.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 820.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 838.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 856.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 874.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 892.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 910.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [145.0, 928.0, 536.0, 18.0], shoonya_0sYJFH8UQH0ND1, 5690781]
[paragraph, [146.0, 963.0, 531.0, 18.0], shoonya_3sVW2LZZ4AFG7Y, 5690781]
[paragraph, [146.0, 981.0, 531.0, 18.0], shoonya_3sVW2LZZ4AFG7Y, 5690781]
[paragraph, [146.0, 999.0, 531.0, 18.0], shoonya_3sVW2LZZ4AFG7Y, 5690781]
[paragraph, [146.0, 1017.0, 531.0, 18.0], shoonya_3sVW2LZZ4AFG7Y, 5690781]
[paragraph, [146.0, 1035.0, 531.0, 18.0], shoonya_3sVW2LZZ4AFG7Y, 5690781]
