[1152, 739]
[section-title, [311.0, 98.0, 111.0, 30.0], shoonya_1s7NF7CONIK6V4, 5740650]
[paragraph, [48.0, 154.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 172.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 190.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 208.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 226.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 244.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 262.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 280.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 298.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 316.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 334.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 352.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [48.0, 370.0, 638.0, 18.0], BvoWGDjkHz, 5740650]
[paragraph, [77.0, 401.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 419.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 437.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 455.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 473.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 491.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [77.0, 509.0, 559.0, 18.0], KUNZuZ40VR, 5740650]
[paragraph, [75.0, 541.0, 566.0, 18.0], ui6FPoB6tx, 5740650]
[paragraph, [75.0, 559.0, 566.0, 18.0], ui6FPoB6tx, 5740650]
[paragraph, [75.0, 577.0, 566.0, 18.0], ui6FPoB6tx, 5740650]
[paragraph, [67.0, 618.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 636.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 654.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 672.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 690.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 708.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 726.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 744.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 762.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 780.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 798.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 816.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 834.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 852.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [67.0, 870.0, 588.0, 18.0], KZkdui2TNC, 5740650]
[paragraph, [94.0, 891.0, 540.0, 18.0], shoonya_2sLE0OBH6XNDPX, 5740650]
[paragraph, [94.0, 909.0, 540.0, 18.0], shoonya_2sLE0OBH6XNDPX, 5740650]
[paragraph, [94.0, 927.0, 540.0, 18.0], shoonya_2sLE0OBH6XNDPX, 5740650]
[paragraph, [94.0, 945.0, 540.0, 18.0], shoonya_2sLE0OBH6XNDPX, 5740650]
[paragraph, [94.0, 963.0, 540.0, 18.0], shoonya_2sLE0OBH6XNDPX, 5740650]
[footnote, [425.0, 1114.0, 277.0, 18.0], jMCsAm4KAm, 5740650]
