[1425, 1088]
[section-title, [141.0, 105.0, 688.0, 30.0], fUzWVybe0h, 5759017]
[paragraph, [142.0, 159.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 177.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 195.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 213.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 231.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 249.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 267.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 285.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 303.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 321.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 339.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[paragraph, [142.0, 357.0, 851.0, 18.0], shoonya_2s6VEWASE65MEE, 5759017]
[section-title, [141.0, 394.0, 612.0, 30.0], shoonya_4s0H12ZX0HWFBW, 5759017]
[paragraph, [138.0, 449.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 467.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 485.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 503.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 521.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 539.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 557.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 575.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 593.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 611.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 629.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[paragraph, [138.0, 647.0, 858.0, 18.0], J5AmYt2xFd, 5759017]
[section-title, [138.0, 686.0, 572.0, 30.0], shoonya_3sMU12ZPJ1AZ31, 5759017]
[paragraph, [135.0, 732.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 750.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 768.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 786.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 804.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 822.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 840.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 858.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 876.0, 854.0, 18.0], shoonya_5sBL2BB4KTX3GM, 5759017]
[paragraph, [135.0, 906.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[paragraph, [135.0, 924.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[paragraph, [135.0, 942.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[paragraph, [135.0, 960.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[paragraph, [135.0, 978.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[paragraph, [135.0, 996.0, 854.0, 18.0], shoonya_6sGHP82VTGJF5Q, 5759017]
[section-title, [178.0, 1041.0, 174.0, 30.0], shoonya_8sJ16L7CQPO12V, 5759017]
[ordered-list, [166.0, 1081.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1099.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1117.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1135.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1153.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1171.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1189.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1207.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1225.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1243.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[ordered-list, [166.0, 1261.0, 781.0, 18.0], shoonya_0sIJRHUEHKGEL0, 5759017]
[folio, [131.0, 1359.0, 150.0, 18.0], XyywI2zJ5e, 5759017]
