[2200, 1700]
[folio, [1350.0, 58.0, 256.0, 36.0], shoonya_0sKACW11ZJLXDA, 5755515]
[folio, [1340.0, 136.0, 218.0, 36.0], s7ewpOWq6j, 5755515]
[folio, [1340.0, 172.0, 218.0, 36.0], s7ewpOWq6j, 5755515]
[placeholder-text, [669.0, 320.0, 346.0, 18.0], Nh-2TP8sve, 5755515]
[placeholder-text, [669.0, 338.0, 346.0, 18.0], Nh-2TP8sve, 5755515]
[placeholder-text, [669.0, 356.0, 346.0, 18.0], Nh-2TP8sve, 5755515]
[placeholder-text, [669.0, 374.0, 346.0, 18.0], Nh-2TP8sve, 5755515]
[placeholder-text, [1100.0, 403.0, 369.0, 18.0], OA9YLYnO37, 5755515]
[placeholder-text, [1100.0, 421.0, 369.0, 18.0], OA9YLYnO37, 5755515]
[placeholder-text, [1100.0, 439.0, 369.0, 18.0], OA9YLYnO37, 5755515]
[placeholder-text, [1100.0, 457.0, 369.0, 18.0], OA9YLYnO37, 5755515]
[placeholder-text, [1100.0, 475.0, 369.0, 18.0], OA9YLYnO37, 5755515]
[placeholder-text, [259.0, 414.0, 348.0, 18.0], xKf_p37J5T, 5755515]
[placeholder-text, [259.0, 432.0, 348.0, 18.0], xKf_p37J5T, 5755515]
[placeholder-text, [259.0, 450.0, 348.0, 18.0], xKf_p37J5T, 5755515]
[placeholder-text, [259.0, 468.0, 348.0, 18.0], xKf_p37J5T, 5755515]
[placeholder-text, [259.0, 544.0, 348.0, 18.0], _3ae3VM25U, 5755515]
[placeholder-text, [259.0, 562.0, 348.0, 18.0], _3ae3VM25U, 5755515]
[placeholder-text, [259.0, 580.0, 348.0, 18.0], _3ae3VM25U, 5755515]
[placeholder-text, [259.0, 598.0, 348.0, 18.0], _3ae3VM25U, 5755515]
[placeholder-text, [259.0, 616.0, 348.0, 18.0], _3ae3VM25U, 5755515]
[placeholder-text, [1105.0, 556.0, 363.0, 18.0], lNLUZZvO5x, 5755515]
[placeholder-text, [1105.0, 574.0, 363.0, 18.0], lNLUZZvO5x, 5755515]
[placeholder-text, [1105.0, 592.0, 363.0, 18.0], lNLUZZvO5x, 5755515]
[placeholder-text, [1105.0, 610.0, 363.0, 18.0], lNLUZZvO5x, 5755515]
[placeholder-text, [1105.0, 628.0, 363.0, 18.0], lNLUZZvO5x, 5755515]
[placeholder-text, [1102.0, 697.0, 357.0, 18.0], T2MQYbMO6q, 5755515]
[placeholder-text, [1102.0, 715.0, 357.0, 18.0], T2MQYbMO6q, 5755515]
[placeholder-text, [1102.0, 733.0, 357.0, 18.0], T2MQYbMO6q, 5755515]
[placeholder-text, [1102.0, 751.0, 357.0, 18.0], T2MQYbMO6q, 5755515]
[placeholder-text, [246.0, 703.0, 365.0, 18.0], fDqHDeAxMc, 5755515]
[placeholder-text, [246.0, 721.0, 365.0, 18.0], fDqHDeAxMc, 5755515]
[placeholder-text, [246.0, 739.0, 365.0, 18.0], fDqHDeAxMc, 5755515]
[placeholder-text, [246.0, 757.0, 365.0, 18.0], fDqHDeAxMc, 5755515]
[placeholder-text, [669.0, 784.0, 340.0, 18.0], clRuW13fAt, 5755515]
[placeholder-text, [669.0, 802.0, 340.0, 18.0], clRuW13fAt, 5755515]
[placeholder-text, [669.0, 820.0, 340.0, 18.0], clRuW13fAt, 5755515]
[placeholder-text, [669.0, 838.0, 340.0, 18.0], clRuW13fAt, 5755515]
[placeholder-text, [669.0, 856.0, 340.0, 18.0], clRuW13fAt, 5755515]
[options, [363.0, 1007.0, 1005.0, 36.0], L8W5jjYU2Q, 5755515]
[options, [363.0, 1043.0, 1005.0, 36.0], L8W5jjYU2Q, 5755515]
[paragraph, [262.0, 1111.0, 624.0, 36.0], shoonya_17sKGYOAAWGUXS, 5755515]
[placeholder-text, [361.0, 1120.0, 127.0, 18.0], ZP9ObSchss, 5755515]
[placeholder-text, [361.0, 1138.0, 127.0, 18.0], ZP9ObSchss, 5755515]
[paragraph, [264.0, 1180.0, 460.0, 36.0], shoonya_16sDA42SRYFV2T, 5755515]
[placeholder-text, [379.0, 1191.0, 131.0, 18.0], shoonya_4sDIEPJL38IJGR, 5755515]
[paragraph, [264.0, 1246.0, 594.0, 36.0], shoonya_13s9J3IILR67L6, 5755515]
[placeholder-text, [561.0, 1263.0, 132.0, 18.0], shoonya_5sUO2HG3F6MEHY, 5755515]
[paragraph, [266.0, 1314.0, 1008.0, 36.0], shoonya_14sXI91D6Q9KWU, 5755515]
[placeholder-text, [828.0, 1333.0, 130.0, 18.0], shoonya_3s5V73FLWES0IC, 5755515]
[paragraph, [263.0, 1383.0, 835.0, 36.0], shoonya_15sDPMZREPGRD2, 5755515]
[placeholder-text, [779.0, 1402.0, 167.0, 18.0], shoonya_7s9CHG2NXK6I2P, 5755515]
[options, [306.0, 1840.0, 1175.0, 36.0], 9D0nZvBRuq, 5755515]
[options, [306.0, 1876.0, 1175.0, 36.0], 9D0nZvBRuq, 5755515]
[options, [306.0, 1912.0, 1175.0, 36.0], 9D0nZvBRuq, 5755515]
[options, [306.0, 1948.0, 1175.0, 36.0], 9D0nZvBRuq, 5755515]
[folio, [828.0, 2091.0, 87.0, 36.0], Z1CNIPSo7L, 5755515]
