[792, 612]
[section-title, [97.0, 119.0, 416.0, 30.0], 1NVzMtqaaK, 5659072]
[ordered-list, [122.0, 218.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 236.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 254.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 272.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 290.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 308.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 326.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 344.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 362.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 380.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 398.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 416.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 434.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 452.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 470.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 488.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 506.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 524.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 542.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 560.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 578.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 596.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 614.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 632.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 650.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 668.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 686.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
[ordered-list, [122.0, 704.0, 389.0, 18.0], shoonya_4sD0FIJFG2VG6W, 5659072]
