[1823, 1375]
[section-title, [490.0, 183.0, 389.0, 49.5], shoonya_3sAFMRTX8EMMZS, 5683478]
[paragraph, [696.0, 257.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 293.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 329.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 365.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 401.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 437.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 473.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 509.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 545.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 581.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 617.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 653.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 689.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 725.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 761.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 797.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 833.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 869.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 905.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 941.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 977.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1013.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1049.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1085.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1121.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1157.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1193.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1229.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1265.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1301.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1337.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1373.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1409.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1445.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1481.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1517.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1553.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1589.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1625.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [696.0, 1661.0, 576.0, 36.0], vwZoOaJxAP, 5683478]
[paragraph, [103.0, 259.0, 567.0, 36.0], shoonya_4s808J11YKF0ID, 5683478]
[paragraph, [103.0, 295.0, 567.0, 36.0], shoonya_4s808J11YKF0ID, 5683478]
[paragraph, [103.0, 331.0, 567.0, 36.0], shoonya_4s808J11YKF0ID, 5683478]
[paragraph, [103.0, 367.0, 567.0, 36.0], shoonya_4s808J11YKF0ID, 5683478]
[paragraph, [103.0, 403.0, 567.0, 36.0], shoonya_4s808J11YKF0ID, 5683478]
[paragraph, [101.0, 475.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 511.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 547.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 583.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 619.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 655.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 691.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 727.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 763.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 799.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 835.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 871.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 907.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 943.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 979.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1015.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1051.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1087.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1123.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1159.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1195.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1231.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [101.0, 1267.0, 571.0, 36.0], 085ZZOjt8W, 5683478]
[paragraph, [106.0, 1337.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1373.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1409.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1445.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1481.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1517.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1553.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1589.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1625.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
[paragraph, [106.0, 1661.0, 571.0, 36.0], S3e_yw6vDg, 5683478]
