[2200, 1700]
[section-title, [711.0, 276.0, 276.0, 52.5], shoonya_3s911MDRFXTI9N, 5656641]
[sub-section-title, [192.0, 373.0, 756.0, 55.5], shoonya_7s7IE4LCN54PTY, 5656641]
[paragraph, [189.0, 477.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 513.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 549.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 585.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 621.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 657.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 693.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 729.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 765.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 801.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 837.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 873.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 909.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 945.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 981.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 1017.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 1053.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 1089.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 1125.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[paragraph, [189.0, 1161.0, 1320.0, 36.0], shoonya_0sAC539G924QTP, 5656641]
[unordered-list, [165.0, 1272.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1308.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1344.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1380.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1416.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1452.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1488.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1524.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
[unordered-list, [165.0, 1560.0, 1479.0, 36.0], j5s25AqSzf, 5656641]
