[872, 605]
[section-title, [265.0, 34.0, 72.0, 30.0], 9QKN4G535b, 6457332]
[folio, [475.0, 36.0, 74.0, 18.0], shoonya_0s7XL2HFZWYZAS, 6457332]
[paragraph, [50.0, 73.0, 246.0, 18.0], j-qTXkkqpV, 6457332]
[paragraph, [50.0, 91.0, 246.0, 18.0], j-qTXkkqpV, 6457332]
[paragraph, [303.0, 74.0, 251.0, 18.0], Noq2CXcVNS, 6457332]
[paragraph, [303.0, 92.0, 251.0, 18.0], Noq2CXcVNS, 6457332]
[paragraph, [315.0, 114.0, 225.0, 18.0], QN2WcW826I, 6457332]
[paragraph, [49.0, 118.0, 247.0, 18.0], vd1c7G2eK0, 6457332]
[paragraph, [50.0, 138.0, 249.0, 18.0], S9ufQLCEyQ, 6457332]
[paragraph, [406.0, 141.0, 148.0, 18.0], Pf1tu9dBw4, 6457332]
[paragraph, [300.0, 160.0, 224.0, 18.0], Ij5cDKLFvs, 6457332]
[paragraph, [50.0, 174.0, 226.0, 18.0], 25ImDBx8MY, 6457332]
[paragraph, [304.0, 184.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 202.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 220.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 238.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 256.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 274.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 292.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 310.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 328.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 346.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 364.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [304.0, 382.0, 250.0, 18.0], KYVtnPpvOR, 6457332]
[paragraph, [53.0, 197.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 215.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 233.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 251.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 269.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 287.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 305.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 323.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 341.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 359.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 377.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [53.0, 395.0, 245.0, 18.0], GCySsyvaNE, 6457332]
[paragraph, [304.0, 412.0, 246.0, 18.0], jHJNzjDmnF, 6457332]
[paragraph, [304.0, 430.0, 246.0, 18.0], jHJNzjDmnF, 6457332]
[paragraph, [50.0, 424.0, 249.0, 18.0], BW8jbltM5k, 6457332]
[paragraph, [50.0, 442.0, 249.0, 18.0], BW8jbltM5k, 6457332]
[paragraph, [302.0, 453.0, 247.0, 18.0], DLaGwsKDgQ, 6457332]
[paragraph, [50.0, 464.0, 250.0, 18.0], pZ1uctK8fs, 6457332]
[paragraph, [50.0, 482.0, 250.0, 18.0], pZ1uctK8fs, 6457332]
[paragraph, [302.0, 496.0, 253.0, 18.0], JQnrfaQ5uC, 6457332]
[paragraph, [302.0, 514.0, 253.0, 18.0], JQnrfaQ5uC, 6457332]
[paragraph, [302.0, 532.0, 253.0, 18.0], JQnrfaQ5uC, 6457332]
[paragraph, [48.0, 500.0, 250.0, 18.0], 2ComL6_nWO, 6457332]
[paragraph, [50.0, 520.0, 226.0, 18.0], Xd6dXAsqOU, 6457332]
[paragraph, [53.0, 547.0, 244.0, 18.0], qVabjvTEKW, 6457332]
[paragraph, [53.0, 565.0, 244.0, 18.0], qVabjvTEKW, 6457332]
[paragraph, [53.0, 583.0, 244.0, 18.0], qVabjvTEKW, 6457332]
[paragraph, [53.0, 601.0, 244.0, 18.0], qVabjvTEKW, 6457332]
[paragraph, [303.0, 555.0, 250.0, 18.0], QvRRzIjXUn, 6457332]
[paragraph, [303.0, 573.0, 250.0, 18.0], QvRRzIjXUn, 6457332]
[paragraph, [301.0, 596.0, 250.0, 18.0], rhaanLIqcl, 6457332]
[paragraph, [303.0, 621.0, 252.0, 18.0], 1AD1RplFTY, 6457332]
[paragraph, [303.0, 639.0, 252.0, 18.0], 1AD1RplFTY, 6457332]
[paragraph, [52.0, 635.0, 246.0, 18.0], Wrpt2AIK5E, 6457332]
[paragraph, [304.0, 664.0, 250.0, 18.0], 5C7bFjy_mJ, 6457332]
[paragraph, [304.0, 682.0, 250.0, 18.0], 5C7bFjy_mJ, 6457332]
[paragraph, [304.0, 700.0, 250.0, 18.0], 5C7bFjy_mJ, 6457332]
[paragraph, [304.0, 718.0, 250.0, 18.0], 5C7bFjy_mJ, 6457332]
[paragraph, [68.0, 673.0, 184.0, 18.0], qG9-7rfRji, 6457332]
[paragraph, [55.0, 693.0, 151.0, 18.0], nbtTLURwhG, 6457332]
[paragraph, [66.0, 716.0, 236.0, 18.0], MsG2H51V_K, 6457332]
[reference, [55.0, 745.0, 244.0, 18.0], yjxCoU2tEe, 6457332]
[reference, [55.0, 763.0, 244.0, 18.0], yjxCoU2tEe, 6457332]
[reference, [55.0, 781.0, 244.0, 18.0], yjxCoU2tEe, 6457332]
[reference, [55.0, 799.0, 244.0, 18.0], yjxCoU2tEe, 6457332]
[reference, [55.0, 817.0, 244.0, 18.0], yjxCoU2tEe, 6457332]
[reference, [304.0, 760.0, 251.0, 18.0], OSAf_LpKXi, 6457332]
[reference, [304.0, 778.0, 251.0, 18.0], OSAf_LpKXi, 6457332]
[reference, [304.0, 796.0, 251.0, 18.0], OSAf_LpKXi, 6457332]
[reference, [304.0, 814.0, 251.0, 18.0], OSAf_LpKXi, 6457332]
