[540, 960]
[section-title, [184.0, 42.0, 709.0, 30.0], tx9_LeGoX7, 5715313]
[section-title, [184.0, 72.0, 709.0, 30.0], tx9_LeGoX7, 5715313]
[paragraph, [237.0, 170.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [237.0, 188.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [237.0, 206.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [237.0, 224.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [237.0, 242.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [237.0, 260.0, 663.0, 18.0], shoonya_0s7ZOD5CDMK2QA, 5715313]
[paragraph, [235.0, 286.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 304.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 322.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 340.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 358.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 376.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 394.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 412.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 430.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
[paragraph, [235.0, 448.0, 666.0, 18.0], 6SC3e-h5sX, 5715313]
