[1425, 1088]
[chapter-title, [116.0, 97.0, 116.0, 30.0], shoonya_0s1P2JP8U1ALS1, 5759015]
[chapter-title, [116.0, 127.0, 116.0, 30.0], shoonya_0s1P2JP8U1ALS1, 5759015]
[chapter-title, [116.0, 157.0, 116.0, 30.0], shoonya_0s1P2JP8U1ALS1, 5759015]
[section-title, [307.0, 131.0, 326.0, 30.0], aYJxqyYEUq, 5759015]
[folio, [100.0, 219.0, 268.0, 18.0], whDTJlyoWD, 5759015]
[folio, [100.0, 237.0, 268.0, 18.0], whDTJlyoWD, 5759015]
[paragraph, [104.0, 275.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 293.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 311.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 329.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 347.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 365.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 383.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 401.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 419.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 437.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 455.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 473.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [104.0, 491.0, 841.0, 18.0], shoonya_5sL9YXTPLBZY8U, 5759015]
[paragraph, [101.0, 525.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 543.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 561.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 579.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 597.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 615.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 633.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 651.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [101.0, 669.0, 845.0, 18.0], shoonya_2sTE0RWRBDAY29, 5759015]
[paragraph, [104.0, 701.0, 837.0, 18.0], rayyyE9lCY, 5759015]
[paragraph, [104.0, 719.0, 837.0, 18.0], rayyyE9lCY, 5759015]
[paragraph, [104.0, 737.0, 837.0, 18.0], rayyyE9lCY, 5759015]
[paragraph, [104.0, 755.0, 837.0, 18.0], rayyyE9lCY, 5759015]
[paragraph, [104.0, 773.0, 837.0, 18.0], rayyyE9lCY, 5759015]
[paragraph, [103.0, 791.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 809.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 827.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 845.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 863.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 881.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 899.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 917.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 935.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 953.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 971.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 989.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1007.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1025.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1043.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1061.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1079.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1097.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1115.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1133.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1151.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1169.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1187.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1205.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1223.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1241.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1259.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1277.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[paragraph, [103.0, 1295.0, 843.0, 18.0], shoonya_3s7VCRVJ5J085D, 5759015]
[folio, [799.0, 1357.0, 152.0, 18.0], CNNXtT-K-o, 5759015]
