[1290, 886]
[chapter-title, [382.0, 57.0, 216.0, 30.0], shoonya_9s78Z8KVHP6GT5, 5776492]
[paragraph, [177.0, 95.0, 626.0, 18.0], shoonya_4sGD9RPKISYHUD, 5776492]
[paragraph, [177.0, 113.0, 626.0, 18.0], shoonya_4sGD9RPKISYHUD, 5776492]
[paragraph, [177.0, 131.0, 626.0, 18.0], shoonya_4sGD9RPKISYHUD, 5776492]
[paragraph, [177.0, 149.0, 626.0, 18.0], shoonya_4sGD9RPKISYHUD, 5776492]
[paragraph, [177.0, 167.0, 626.0, 18.0], shoonya_4sGD9RPKISYHUD, 5776492]
[paragraph, [178.0, 195.0, 624.0, 18.0], shoonya_8sQ50ZJPOBSB47, 5776492]
[paragraph, [178.0, 213.0, 624.0, 18.0], shoonya_8sQ50ZJPOBSB47, 5776492]
[paragraph, [176.0, 245.0, 628.0, 18.0], shoonya_7sHIYOCTQVCR8H, 5776492]
[paragraph, [176.0, 263.0, 628.0, 18.0], shoonya_7sHIYOCTQVCR8H, 5776492]
[paragraph, [179.0, 291.0, 624.0, 18.0], shoonya_6s303GNLSDMCGC, 5776492]
[paragraph, [179.0, 309.0, 624.0, 18.0], shoonya_6s303GNLSDMCGC, 5776492]
[paragraph, [179.0, 327.0, 624.0, 18.0], shoonya_6s303GNLSDMCGC, 5776492]
[paragraph, [176.0, 349.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 367.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 385.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 403.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 421.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 439.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 457.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 475.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 493.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 511.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 529.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 547.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 565.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 583.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 601.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 619.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 637.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 655.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 673.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [176.0, 691.0, 629.0, 18.0], shoonya_0sKP6SSYBDSOSS, 5776492]
[paragraph, [181.0, 721.0, 625.0, 18.0], shoonya_5sKU24QOMUDOQF, 5776492]
[paragraph, [181.0, 739.0, 625.0, 18.0], shoonya_5sKU24QOMUDOQF, 5776492]
[paragraph, [181.0, 757.0, 625.0, 18.0], shoonya_5sKU24QOMUDOQF, 5776492]
[paragraph, [181.0, 775.0, 625.0, 18.0], shoonya_5sKU24QOMUDOQF, 5776492]
[paragraph, [182.0, 797.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 815.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 833.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 851.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 869.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 887.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 905.0, 625.0, 18.0], shoonya_2sUCQHUDTLD5TD, 5776492]
[paragraph, [182.0, 923.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 941.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 959.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 977.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 995.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 1013.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 1031.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 1049.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
[paragraph, [182.0, 1067.0, 626.0, 18.0], shoonya_1sN1FQB9JPOFU9, 5776492]
