[2806, 1984]
[section-title, [433.0, 99.0, 1096.0, 79.5], 4MK2l9Y0Bd, 5699047]
[paragraph, [471.0, 201.0, 1288.0, 46.5], shoonya_5sTQDSDL79DL9T, 5699047]
[paragraph, [471.0, 247.5, 1288.0, 46.5], shoonya_5sTQDSDL79DL9T, 5699047]
[paragraph, [471.0, 294.0, 1288.0, 46.5], shoonya_5sTQDSDL79DL9T, 5699047]
[paragraph, [471.0, 340.5, 1288.0, 46.5], shoonya_5sTQDSDL79DL9T, 5699047]
[ordered-list, [468.0, 434.0, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 480.5, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 527.0, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 573.5, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 620.0, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 666.5, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 713.0, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 759.5, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[ordered-list, [468.0, 806.0, 1304.0, 46.5], ndFIfYc_Mm, 5699047]
[paragraph, [467.0, 869.0, 1288.0, 46.5], shoonya_4sD32BA8NLXZM6, 5699047]
[paragraph, [467.0, 915.5, 1288.0, 46.5], shoonya_4sD32BA8NLXZM6, 5699047]
[paragraph, [467.0, 962.0, 1288.0, 46.5], shoonya_4sD32BA8NLXZM6, 5699047]
[paragraph, [467.0, 1008.5, 1288.0, 46.5], shoonya_4sD32BA8NLXZM6, 5699047]
[ordered-list, [473.0, 1099.0, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1145.5, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1192.0, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1238.5, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1285.0, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1331.5, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[ordered-list, [473.0, 1378.0, 1288.0, 46.5], shoonya_3sW1H8JDUZHKR5, 5699047]
[second-level-question, [468.0, 1470.0, 1289.0, 46.5], shoonya_0sGK4G488KOCYH, 5699047]
[second-level-question, [468.0, 1516.5, 1289.0, 46.5], shoonya_0sGK4G488KOCYH, 5699047]
[second-level-question, [468.0, 1563.0, 1289.0, 46.5], shoonya_0sGK4G488KOCYH, 5699047]
[second-level-question, [468.0, 1609.5, 1289.0, 46.5], shoonya_0sGK4G488KOCYH, 5699047]
[second-level-question, [468.0, 1656.0, 1289.0, 46.5], shoonya_0sGK4G488KOCYH, 5699047]
[sidebar, [1492.0, 1682.0, 260.0, 46.5], nG_HXwKj6d, 5699047]
[author, [312.0, 1771.0, 1128.0, 46.5], vD8YGzA5zt, 5699047]
[author, [312.0, 1817.5, 1128.0, 46.5], vD8YGzA5zt, 5699047]
[author, [312.0, 1864.0, 1128.0, 46.5], vD8YGzA5zt, 5699047]
[ordered-list, [352.0, 2049.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2095.5, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2142.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2188.5, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2235.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2281.5, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2328.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2374.5, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2421.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2467.5, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
[ordered-list, [352.0, 2514.0, 1396.0, 46.5], shoonya_1sZQZO236YUU0G, 5699047]
