[4767, 3325]
[section-title, [1446.0, 839.0, 247.0, 93.0], 1nmYd4t-FM, 5709875]
[sub-section-title, [1035.0, 1032.0, 1132.0, 73.5], uCg1gxGnWg, 5709875]
[sub-section-title, [1035.0, 1105.5, 1132.0, 73.5], uCg1gxGnWg, 5709875]
[paragraph, [362.0, 1239.0, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1291.5, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1344.0, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1396.5, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1449.0, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1501.5, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1554.0, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1606.5, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [362.0, 1659.0, 2365.0, 52.5], shoonya_1s9IDFMSIA5OB0, 5709875]
[paragraph, [364.0, 1745.0, 2381.0, 52.5], tX2kML5lfq, 5709875]
[paragraph, [364.0, 1797.5, 2381.0, 52.5], tX2kML5lfq, 5709875]
[paragraph, [364.0, 1850.0, 2381.0, 52.5], tX2kML5lfq, 5709875]
[paragraph, [364.0, 1902.5, 2381.0, 52.5], tX2kML5lfq, 5709875]
[paragraph, [368.0, 2001.0, 2402.0, 52.5], hdMMGu1uBN, 5709875]
[paragraph, [368.0, 2053.5, 2402.0, 52.5], hdMMGu1uBN, 5709875]
[paragraph, [368.0, 2106.0, 2402.0, 52.5], hdMMGu1uBN, 5709875]
[paragraph, [368.0, 2158.5, 2402.0, 52.5], hdMMGu1uBN, 5709875]
[paragraph, [532.0, 2249.0, 1584.0, 52.5], TgJJk-Mmz2, 5709875]
[paragraph, [532.0, 2301.5, 1584.0, 52.5], TgJJk-Mmz2, 5709875]
[paragraph, [378.0, 2461.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2513.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2566.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2618.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2671.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2723.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2776.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2828.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2881.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2933.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 2986.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3038.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3091.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3143.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3196.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3248.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3301.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3353.5, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [378.0, 3406.0, 2447.0, 52.5], shoonya_0sKLU6PI6RUJA0, 5709875]
[paragraph, [364.0, 3457.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3509.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3562.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3614.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3667.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3719.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3772.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3824.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3877.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3929.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 3982.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 4034.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 4087.0, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 4139.5, 2540.0, 52.5], PZleV32xk4, 5709875]
[paragraph, [364.0, 4192.0, 2540.0, 52.5], PZleV32xk4, 5709875]
