[1307, 950]
[chapter-title, [276.0, 76.0, 264.0, 30.0], ap9IMpjiFo, 5776526]
[paragraph, [96.0, 114.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 132.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 150.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 168.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 186.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 204.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 222.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 240.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 258.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 276.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 294.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 312.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 330.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 348.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 366.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 384.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 402.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 420.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 438.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 456.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 474.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 492.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 510.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 528.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 546.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 564.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 582.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 600.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 618.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 636.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 654.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 672.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 690.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 708.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 726.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 744.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 762.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 780.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 798.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 816.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[paragraph, [96.0, 834.0, 633.0, 18.0], shoonya_0sZUAT87F9IG7V, 5776526]
[section-title, [311.0, 873.0, 216.0, 30.0], shoonya_3s30KY9LQHKFM3, 5776526]
[paragraph, [107.0, 945.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 963.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 981.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 999.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1017.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1035.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1053.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1071.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1089.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
[paragraph, [107.0, 1107.0, 630.0, 18.0], shoonya_1sA0QPLEFKNKZV, 5776526]
