[1300, 900]
[section-title, [159.0, 66.0, 582.0, 30.0], shoonya_3s0ZRHYNAYV9JI, 5730893]
[paragraph, [66.0, 162.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 180.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 198.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 216.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 234.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 252.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 270.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 288.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 306.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 324.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 342.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 360.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 378.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 396.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 414.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 432.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 450.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 468.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 486.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 504.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 522.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 540.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 558.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 576.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 594.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 612.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 630.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 648.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 666.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 684.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 702.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 720.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 738.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 756.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 774.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [66.0, 792.0, 774.0, 18.0], shoonya_0sUG7QAAU0FGYS, 5730893]
[paragraph, [73.0, 809.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 827.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 845.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 863.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 881.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 899.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 917.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 935.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 953.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 971.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 989.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 1007.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 1025.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 1043.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [73.0, 1061.0, 773.0, 18.0], shoonya_1sN4R3QLCCHFEE, 5730893]
[paragraph, [78.0, 1077.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1095.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1113.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1131.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1149.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1167.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
[paragraph, [78.0, 1185.0, 771.0, 18.0], shoonya_4s2RYO1GX1VFU9, 5730893]
